0,1,2,Final_Marks
6.6843925,1.8072767,12.864618,6
6.857581,2.0875494,12.775929,7
7.77177,2.6885633,14.018405,8
6.4790883,1.596789,12.2582445,5
8.1058855,2.4972897,14.387298,9
7.080761,1.7189859,14.515738,5
6.1084666,1.1162498,12.350835,2
8.1973095,2.7330477,14.433325,9
7.64946,2.521472,13.742295,8
7.9175043,2.36058,13.713294,8
6.774792,2.2273169,13.405731,5
8.258457,3.1348915,15.139796,3
6.8640895,2.09082,12.7908325,7
7.8957973,1.9463212,14.167288,4
6.950612,1.526542,13.316218,5
6.86566,2.3251605,14.350597,9
7.835463,2.1003432,13.780443,7
6.927019,1.6130981,12.909781,5
6.6825423,1.9305258,13.093543,5
6.7623386,-5.16838,14.157291,6
6.6007967,-6.1215873,13.834625,7
7.613396,-5.11934,13.729184,7
6.8727136,-5.285393,13.437521,4
6.2877903,-5.7635503,13.954889,5
6.687003,-6.1548376,13.746841,10
6.8123326,-4.4293623,13.39383,9
7.1424217,-5.9331546,14.151002,6
6.751291,-4.751537,13.719724,6
6.817967,-4.8184814,13.305568,6
6.416325,-4.4190264,13.155414,2
6.75894,-4.208164,13.222093,5
6.5490184,-3.5885935,12.788782,8
6.706818,-6.3667293,14.213798,7
6.5339136,-3.7087245,12.816729,6
7.0442915,-5.943594,13.732029,7
6.626928,-4.443108,13.20182,5
6.66039,-3.5321121,12.924118,3
6.6500077,-4.1881924,13.140155,6
6.6552463,-3.8479173,13.004883,5
6.8727136,-5.285393,13.437521,5
6.591086,-5.8217187,14.532674,4
6.834905,-6.0017805,13.655892,8
6.3895016,-5.8354716,13.835731,8
6.591086,-5.8217187,14.532674,5
6.655155,-3.8478045,13.005152,5
6.622433,-0.8277583,12.930225,3
7.1424217,-5.9331546,14.151002,6
6.591086,-5.8217187,14.532674,5
6.6226835,-0.8288503,12.930328,3
6.828408,-4.7128186,13.271095,7
7.088383,-5.7727766,14.339311,6
6.378413,-5.723864,13.959556,7
7.1199737,-5.8713245,14.212126,5
7.0442915,-5.943594,13.732029,8
6.6767063,-5.0697937,14.050784,7
6.622683,-0.82885027,12.930328,3
12.5073395,-6.816582,5.785861,6
10.232462,-6.6172647,5.386423,6
12.263361,-7.6558375,6.1855884,5
10.981008,-7.110573,6.0685782,5
11.086337,-7.752518,5.908794,6
9.338343,-6.8189535,5.175978,6
11.086337,-7.752518,5.908794,5
10.709658,-7.3967113,6.397293,5
12.263957,-7.656367,6.1829414,5
10.516084,-7.07229,5.887971,6
9.815886,-7.2003613,5.293778,9
10.678973,-7.10122,5.9313245,5
9.075807,-6.740971,5.072778,5
11.739704,-7.8833632,5.7949476,5
11.556646,-7.378177,6.3657246,6
8.960535,-6.7110224,5.023867,7
11.926237,-7.3630834,6.4189878,5
10.671585,-7.1104016,5.959777,4
9.790667,-7.015766,5.330767,5
11.577474,-7.999781,6.0827527,5
12.512111,-6.8172603,5.7854476,8
9.405119,-6.8634257,5.1974416,6
11.960181,-7.6079307,6.5449204,5
11.094277,-7.1411495,6.165008,5
11.2454605,-7.475919,5.6204686,6
12.194217,-7.662762,6.390112,5
9.684942,-7.035707,5.2947745,6
11.2454605,-7.475919,5.6204686,6
11.739704,-7.8833632,5.7949476,6
9.096098,-6.7475758,5.080807,6
11.2454605,-7.475919,5.6204686,6
12.263957,-7.656367,6.1829414,6
11.07647,-7.743032,5.887098,7
9.275653,-6.820506,5.1473556,7
8.960536,-6.711023,5.0238705,8
9.096098,-6.7475758,5.080807,6
8.9568,-6.688872,4.9694886,4
11.2454605,-7.475919,5.6204686,6
12.263864,-7.6562843,6.1833572,5
4.5311074,15.519238,8.408046,6
5.1639376,14.552479,6.9653716,6
5.1272826,14.570805,6.9403534,6
5.629576,15.310172,9.184907,9
5.5676293,15.289173,9.341848,9
5.3791065,15.40238,9.716038,6
4.5314703,15.519285,8.40774,5
5.1273317,14.57083,6.940368,7
5.333253,15.430484,9.885872,10
5.1632214,14.516028,7.7177863,6
5.2221417,14.33854,6.9118633,6
5.020827,14.435808,7.7112446,5
4.837833,14.6348,8.170461,5
5.1884017,14.827564,7.0925274,5
4.3817496,15.639905,8.605962,5
4.720637,14.603468,7.2132816,5
4.939935,15.034528,7.6315575,6
5.225574,14.609975,7.7286906,6
5.081592,15.552898,10.362608,6
5.367591,15.412655,9.815764,8
5.2335825,15.484291,10.106748,6
5.103937,15.545849,10.339772,6
4.530929,15.519217,8.4081955,6
5.163856,14.552373,6.9653497,6
4.4129953,14.916176,8.347288,4
5.2301455,14.597422,7.7161665,5
6.2751055,15.32494,8.704952,3
5.6228185,15.316123,9.203518,9
4.531114,15.51924,8.40804,7
5.1482034,14.950085,7.4188156,5
4.6885047,14.668743,7.2388105,5
5.0942698,15.544875,10.33319,6
5.375488,15.408116,9.797998,7
5.185838,14.596525,7.748334,6
4.4748445,14.680613,8.822298,7
4.884231,14.985024,7.628428,5
5.2003465,14.8245,7.1780806,5
4.519743,15.527402,8.39846,6
15.581775,-0.4737354,-3.3788693,8
15.573991,-0.39015812,-3.5701132,6
15.674266,-0.72937125,-2.49318,6
15.82028,-0.93167627,-2.2843611,7
15.736631,-0.40356758,-3.1814926,6
16.13097,-0.2113853,-3.3573375,9
15.5955105,-0.22251558,-4.2701807,7
15.550405,-0.32692507,-3.7691364,6
15.580413,-0.18235062,-4.3763704,6
16.131031,-0.96067697,-2.1124134,8
15.965321,-0.50537056,-3.0047336,10
15.011048,-1.9347322,-2.9828308,4
15.0908785,-2.050845,-2.851992,5
16.785563,-1.7536073,-2.8289554,5
15.591499,-2.054587,-2.0057263,5
16.78635,-1.5017943,-2.6035588,4
15.727543,-0.197361,-4.3684688,6
16.980585,-0.9181391,-3.9993637,3
15.340392,-2.5129354,-2.5829856,3
15.439225,-2.1523442,-2.3077075,5
15.965257,-0.5054013,-3.0047388,10
15.245812,-2.04564,-2.528782,4
15.011048,-1.9347322,-2.9828308,5
15.918817,-0.71828026,-2.4061,6
15.727543,-0.197361,-4.3684688,7
15.785968,-0.38194436,-2.9364321,6
16.137726,-1.0151979,-2.0373626,8
15.476879,-0.41699815,-1.4853944,6
16.10077,-0.95048094,-2.1879396,7
15.021119,-2.0944252,-2.968563,4
15.269254,-1.9203616,-2.465875,5
16.02056,-0.74945277,-2.44846,5
15.727543,-0.197361,-4.3684688,6
16.236963,-0.99754703,-2.0618598,9
15.950239,-0.54265255,-2.9779043,8
16.02374,-0.6924161,-2.7734692,7
15.340392,-2.5129354,-2.5829856,4
14.957105,-2.0852742,-3.0825386,4
15.019251,-1.9530637,-2.9770932,5
15.83762,-0.6136255,-2.577138,6
0.8551607,-12.480636,3.125608,3
1.1322658,-12.395631,2.955558,2
0.93149555,-12.000879,3.7383769,2
-0.028160736,-11.017362,2.5136778,0
1.1044589,-12.078333,3.6449292,6
1.6151873,-11.380193,3.330659,5
1.585991,-12.688155,3.2799907,10
-0.57627445,-10.124499,2.0147932,2
1.6182537,-11.80808,3.5658705,3
1.548003,-12.255312,3.6418533,6
1.548003,-12.255312,3.6418533,6
0.4014207,-12.007168,2.8542552,3
1.0754048,-12.621156,3.753514,5
0.42485932,-11.2001,2.2195423,1
1.3716204,-12.572336,3.1210423,6
-0.48632312,-10.335077,2.2445269,4
1.4166937,-12.4824095,2.964044,6
0.533881,-12.034476,2.51453,3
1.6533246,-12.117507,2.3971353,4
-0.48049816,-10.337421,2.200563,0
1.7770025,-12.285417,3.1129744,5
0.101366736,-11.098716,2.5870166,4
0.45444348,-11.493142,2.874403,5
-0.52501893,-10.305628,2.209396,3
0.5882998,-12.018778,3.2152162,3
1.3249452,-12.300621,3.6942933,6
0.9518816,-11.764724,3.259296,5
1.2953372,-12.1770525,2.8917434,5
0.36887854,-10.749135,2.7961056,2
0.42456484,-10.788666,2.8301027,4
0.80124164,-12.416698,3.1212697,4
1.2452728,-11.888447,3.4170158,6
0.75024855,-11.55473,3.4216895,3
-0.005944552,-10.578782,1.8553703,3
-0.21398,-10.747706,2.4644551,4
-0.2342961,-11.159994,2.9786317,3
-0.59436005,-10.265846,2.2587006,3
0.40777558,-11.512782,2.8200083,3
-2.3646832,-7.752883,0.909672,4
-2.383258,-7.734356,0.9056296,4
-2.3709412,-7.746293,0.9082193,3
-2.3725617,-7.7445393,0.9087653,4
-2.3730776,-7.7451735,0.9076716,4
-2.3747656,-7.742786,0.9074231,10
-3.7806969,-0.59038013,-17.182432,10
-4.221925,-0.40832454,-18.375776,10
-4.1401854,0.030091386,-16.763926,10
-4.374187,-0.6473442,-15.891571,10
-3.8112175,-0.3486163,-17.589817,9
-4.3240547,-0.62080926,-18.261671,9
-4.189661,-0.40245178,-16.087185,9
-4.16649,-0.19008116,-16.354555,9
-3.8563526,-0.30797118,-17.632677,8
-4.2857175,-0.44590548,-18.38057,8
-4.3059835,0.15782256,-16.93614,8
-4.236105,-0.13127337,-16.491728,8
-3.8642998,-0.34064406,-17.611563,7
-4.487954,-0.89213693,-18.16781,7
-4.4618387,-0.059645455,-16.622484,7
-4.7448106,-0.53256017,-16.020645,7
-3.994658,-1.092741,-17.140411,6
-4.4845905,-0.87880975,-18.163221,6
-4.468276,-0.05865851,-16.625427,6
-4.747086,-0.5333028,-16.02158,6
-4.028363,-1.1067458,-17.15688,5
-4.513171,-0.90554106,-18.148348,5
-4.600587,-0.08639548,-16.674278,5
-4.820501,-0.56035113,-16.058344,5
-4.414558,-1.5577989,-17.241104,4
-4.6368675,-1.2176955,-18.0181,4
-4.557289,0.15754703,-17.007568,4
-4.8917522,-0.56707776,-16.084816,4
-4.4438286,-1.5806941,-17.243744,3
-4.6623445,-1.2509184,-18.013016,3
-4.6457763,0.16621111,-17.007011,3
-4.9657645,-0.57392997,-16.095856,3
-4.5871644,-1.8792081,-17.099453,2
-4.535695,-0.6698548,-18.365366,2
-5.0800977,-1.980029,-15.527204,2
-5.0284734,-0.07517539,-16.56775,2
-4.8050017,-2.2290602,-16.857512,1
-4.954582,-2.416991,-17.104502,1
-5.1236258,-2.1150234,-15.453656,1
-5.123806,-2.1025672,-15.443783,1
10.46015,7.999629,-5.2535896,10
10.524864,8.370216,-5.948636,10
11.565387,8.660777,-6.1651874,10
11.932276,7.972185,-4.8838034,10
10.429083,8.003198,-5.234652,9
10.4582405,8.376862,-5.9082313,9
11.482282,8.668208,-6.172676,9
11.934664,7.97094,-4.880783,9
12.492317,8.498689,-5.532667,8
10.487075,8.480908,-5.7979937,8
10.714668,8.550381,-5.70932,8
11.4612,8.060289,-4.817972,8
12.48893,8.512646,-5.518602,7
10.5609045,8.794396,-5.9156876,7
10.803432,8.963991,-5.91403,7
11.495731,8.28637,-4.473283,7
10.486764,8.278257,-5.0595984,6
11.80374,9.511773,-5.812731,6
11.628183,9.49196,-6.1182885,6
12.592185,8.869983,-4.2470865,6
10.422347,8.320119,-5.0103965,5
11.75898,9.546685,-5.784993,5
11.601163,9.529752,-6.0867906,5
12.586487,8.875673,-4.243054,5
10.358328,8.3508625,-4.9621735,4
11.761146,9.579726,-5.7608852,4
11.589078,9.574127,-6.0619845,4
12.5733,8.880279,-4.242017,4
10.330357,8.39231,-4.9275026,3
11.760323,9.637599,-5.7546973,3
11.546285,9.6300535,-6.0393353,3
12.603091,8.902787,-4.23464,3
10.010794,8.255427,-4.8592944,2
11.356009,9.485962,-5.3206296,2
9.741052,8.411703,-5.010734,2
11.129274,8.482975,-4.4515886,2
11.049681,9.646123,-4.893069,1
9.914654,9.188399,-4.972674,1
10.902754,9.852589,-5.14691,1
9.385711,8.133874,-4.4744444,1
0.05828622,6.6381054,-13.092724,10
0.3230474,6.257166,-13.138246,10
0.26540005,5.6978354,-13.026673,10
-0.43471393,4.683159,-11.229785,10
0.062011715,6.631034,-13.094015,9
0.3224823,6.262906,-13.133634,9
0.27239934,5.6982603,-13.017157,9
-0.40987292,4.656146,-11.23067,9
0.9155899,5.337254,-12.968376,8
-0.037203524,6.7797513,-13.015531,8
0.62004304,5.419799,-12.915139,8
-0.6411854,5.010807,-11.237933,8
1.3605163,4.854811,-12.531079,7
0.95588857,6.150009,-12.939705,7
0.540076,5.543801,-12.691586,7
-0.91678673,5.5194182,-11.255652,7
1.2848643,4.997123,-12.617629,6
1.0523316,6.0213666,-12.913728,6
0.5315449,5.550779,-12.677301,6
-0.3604721,4.70628,-11.25739,6
1.3349211,5.033504,-12.53225,5
1.1036751,6.062639,-12.776332,5
0.59013295,5.6047664,-12.513508,5
-0.3419748,4.702859,-11.254864,5
1.4518896,4.8916316,-12.405683,4
1.2202591,5.987872,-12.63272,4
0.6959423,5.690709,-12.343152,4
-0.33032748,4.716414,-11.257142,4
1.4829501,4.9078426,-12.350459,3
1.2722725,6.000104,-12.516858,3
0.8059479,5.7368684,-12.209359,3
-0.31118703,4.7174835,-11.256449,3
1.3756351,4.9395075,-12.20518,2
1.3530698,5.359619,-12.120544,2
0.9615764,5.81292,-12.135026,2
-0.05825899,4.4316716,-11.238595,2
0.562851,6.997484,-11.912104,1
0.44002858,7.190184,-11.919515,1
-0.4865161,7.3158207,-12.485934,1
-0.97467,5.7410426,-11.222401,1
-2.1292918,-4.368663,-9.464201,10
-0.44193554,-4.087204,-9.494916,10
-0.88050187,-3.6048594,-8.123972,10
-0.37841505,-2.8475943,-8.950875,10
-2.1175745,-4.470265,-9.521544,9
-0.44979078,-4.088914,-9.499381,9
-0.88022107,-3.6030598,-8.132573,9
-0.3908288,-2.7645876,-8.943105,9
-2.1794577,-5.0914373,-9.80881,8
-0.459607,-4.382631,-9.648154,8
-1.0002286,-4.716466,-8.532995,8
-0.3969563,-3.1849575,-9.218514,8
-2.1732569,-5.0988197,-9.813983,7
-0.48016718,-4.4033074,-9.670697,7
-0.9593194,-3.897304,-8.359863,7
-0.47837391,-3.1280715,-9.297763,7
-2.181555,-5.1088424,-9.819764,6
-1.2168317,-4.333295,-9.9170685,6
-0.9964085,-4.3264227,-8.420729,6
-0.4980346,-3.097921,-9.303039,6
-2.1770175,-5.105821,-9.822571,5
-1.1990794,-3.8622208,-9.752317,5
-1.003691,-4.065659,-8.414297,5
-0.5410287,-3.0661714,-9.330368,5
-2.2570727,-5.3182945,-9.905485,4
-1.2278317,-3.847095,-9.752264,4
-1.0145503,-4.529111,-8.420684,4
-0.56874746,-3.0187225,-9.379625,4
-2.2557735,-5.323632,-9.909586,3
-1.2871448,-3.8111885,-9.816881,3
-1.0238261,-4.461077,-8.404204,3
-0.7517681,-2.6187415,-9.204013,3
-1.9511153,-4.345107,-9.597338,2
-1.303158,-3.2287838,-9.572939,2
-1.0249673,-4.41418,-8.401395,2
-0.4923029,-3.1211998,-9.553648,2
-1.7609069,-2.9174209,-9.063164,1
0.03552839,-4.797193,-10.086699,1
-1.5210567,-2.578433,-8.819353,1
-1.145013,-2.0940623,-9.013278,1
6.901634,8.554208,-4.1754594,10
6.9397354,9.866476,-4.339661,10
9.737447,11.422104,-2.4086673,10
5.7899094,7.83084,-3.4428225,10
6.7545104,9.099037,-4.149087,9
7.032515,8.474204,-4.2801366,9
9.6348715,11.374883,-2.4404736,9
5.8166723,7.8091564,-3.4429858,9
6.931879,8.686335,-4.113012,8
6.958752,10.108277,-4.2873325,8
9.879792,11.479824,-2.373118,8
6.1473193,7.584324,-3.4519727,8
6.9919252,8.840927,-4.0589375,7
6.9975142,10.334526,-4.2647476,7
9.885024,11.481244,-2.3730485,7
6.1879196,7.572015,-3.4451244,7
7.220944,8.37619,-3.9937603,6
7.0002313,10.32642,-4.260851,6
9.883824,11.480546,-2.373657,6
6.1895695,7.571337,-3.4428673,6
7.238436,8.374831,-3.9657595,5
7.002142,10.328205,-4.2477727,5
9.881913,11.479751,-2.3742816,5
6.2688675,7.5627723,-3.4446979,5
7.280114,8.335883,-3.9446363,4
7.0050273,10.314608,-4.2339926,4
9.881841,11.4791765,-2.3753903,4
6.2762856,7.589212,-3.436572,4
7.324912,8.28474,-3.9063833,3
7.0015798,10.319333,-4.2120767,3
9.88054,11.478584,-2.3756695,3
6.3684015,7.4806223,-3.4219136,3
