0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Final_Marks
-8.088111993,-9.967928117,1.058916259,3.919814061,-12.01817818,-0.916788057,8.496843472,7.461538616,0.263495765,-9.975514406,-4.437344871,-2.951681146,-2.897886431,-3.719682154,-0.144188834,6.658380864,-2.872219204,-3.687390185,4.414569661,3.992044509,8.026599415,6.454034972,-2.190595169,1.961841488,-5.210149754,2.271564583,4.979490854,-3.840448695,-0.164677287,3.388197306,1.567879779,0.185303977,2
-8.251706839,-11.59578914,0.818817573,4.712266161,-9.858753408,-0.517096889,7.93572693,5.550282303,-0.782520538,-11.22556349,-4.916193452,-4.29633587,-2.193761341,-5.603295748,-0.606902103,6.379843597,-2.888961244,-3.314953338,2.104154389,3.827535655,8.705295818,6.988953642,-0.948339864,2.444828806,-5.170944171,2.720794991,5.467247899,-4.303189983,-1.297978785,2.427983239,1.231493184,1.249624401,9
-7.058851392,-10.95933014,-0.093283129,4.441771453,-9.860388825,-1.033370228,7.704087566,4.137389217,-0.80029246,-11.01743867,-4.487260893,-4.031884912,-2.116681196,-5.507514987,-1.279116958,5.878944081,-3.019932652,-3.15713735,1.542261949,2.470038022,7.509001186,6.847042245,-1.237198699,2.265119165,-4.933424459,1.548095146,4.845290795,-3.73803583,-1.125523244,1.546889553,1.107589732,1.510107702,8
-6.528827875,-10.90819396,-0.348476107,4.341143845,-9.637678053,-1.148175659,7.766462852,3.773354368,-0.922856217,-10.60997553,-4.291698256,-3.700028735,-2.292134152,-5.511671179,-1.388486416,5.617881014,-3.244859991,-3.246234395,1.471127222,2.323131484,7.098287768,6.802476302,-1.374014916,2.196539777,-4.875161363,1.486901195,4.983249109,-3.623612555,-1.180015023,1.106314607,1.337162448,2.003120433,8
-6.283311447,-10.06404439,-0.38216126,3.768726656,-10.38344823,-0.684026497,7.01106714,3.545362899,-0.799375553,-10.2099041,-3.829148699,-3.382150312,-1.907912314,-5.658492156,-1.386449029,5.767938247,-3.207132299,-2.70813394,1.612790815,1.726511341,7.481992786,6.516617475,-1.862981234,1.768434526,-4.654418879,0.839988805,4.603726596,-3.520798213,-0.571100557,1.4301769,1.429814035,1.686017073,5
-8.911850713,-9.605190075,4.219237252,6.002027193,-11.19670287,2.013615217,10.19544616,7.231561333,-0.179522449,-11.348616,-5.6555923,-6.626329995,-3.224394416,-5.937661878,1.551643066,5.979721012,-3.560543197,-3.315005278,2.697319931,6.61164434,12.67725713,6.594414779,-1.116149673,2.6745722,-6.439633832,6.440840923,4.939541644,-7.255332918,-2.895249636,2.85822229,2.064790842,1.827352652,3
-7.421005291,-11.17549753,0.107062331,4.579890601,-9.809941249,-0.94349731,7.788994857,4.568536946,-0.623447448,-10.96553449,-4.615775787,-3.907496955,-2.183135229,-5.592783209,-1.012568855,6.110567557,-2.987009516,-3.277776713,1.710633112,3.066076317,7.762813886,6.917752391,-1.05937351,2.329730724,-5.016740128,1.880268188,5.137806517,-3.864583654,-1.133154545,1.821643238,1.348499553,1.636691934,7
-7.806730743,-11.46403367,-0.025977168,4.523868252,-9.822907738,-0.801202603,8.092282482,4.747340911,-0.913512985,-10.90619246,-4.810058628,-3.992033231,-1.827860533,-5.707292582,-0.682131981,6.321328304,-2.86451548,-3.505383671,1.978214186,3.108985761,8.133733636,7.121084192,-1.043544203,2.375864238,-5.171375094,2.277213221,5.038534438,-4.195288671,-1.352625792,2.081748918,1.16974191,1.656417923,4
-6.061754996,-10.02565483,0.022972789,5.012797572,-8.565435073,-0.221073879,6.939727418,3.30950201,-1.58171222,-9.837676481,-3.734276268,-3.075302195,-1.933189533,-5.962170663,-1.209247717,4.500880313,-2.411279839,-3.268653102,2.080076041,2.121372646,7.512117847,7.312826703,-1.587063294,1.926144871,-5.631580651,1.733194639,3.992044584,-3.853365365,-0.983388522,1.101409823,1.685362182,1.373283265,5
-7.339329893,-11.22143585,-0.217732478,4.231598812,-9.664254775,-0.961564812,7.46883237,4.272046211,-0.919134989,-10.7796617,-4.564457829,-4.014622028,-1.886985929,-5.807741112,-1.20092115,6.076307519,-3.043792153,-3.420875573,1.684523606,2.82686313,7.637286599,6.554258301,-0.806276858,2.342824081,-4.988798409,1.55074941,5.227780664,-3.542165641,-1.133415227,1.840227272,1.290503416,1.805366564,9
-6.360346677,-10.79026792,-0.516520582,4.274260401,-9.588293043,-1.181773596,7.758268358,3.598642749,-0.996591153,-10.50175612,-4.224951068,-3.625140699,-2.253427143,-5.49009138,-1.362112058,5.552473128,-3.205757788,-3.271542677,1.483337455,2.10639662,6.993651921,6.830799432,-1.449443351,2.167347375,-4.776184635,1.376046346,4.88769418,-3.549592403,-1.196225363,1.011908076,1.378573551,2.102907997,7
-6.747661657,-10.67469335,0.080369017,4.424151538,-10.08930134,-0.905769385,7.411844388,4.666701896,-0.96381579,-11.39216965,-4.128798105,-4.231344729,-1.844569492,-5.472528232,-0.925319858,6.242929462,-3.237860729,-3.440901266,2.111786176,2.729127657,8.030171302,6.607104188,-0.908983638,2.422481742,-4.584928583,1.648791669,4.991332928,-3.501253036,-1.031966183,2.011318608,1.24524046,1.346697116,5
-5.460786621,-9.686951106,-0.981061932,3.615875516,-8.974204924,-0.995031512,7.259980233,2.863902952,-1.319489607,-10.08509603,-3.57519808,-3.494280487,-1.682394681,-5.356616809,-1.414529333,5.044509645,-3.132352601,-2.806622108,1.134889768,0.787563398,6.460307757,6.460838671,-1.80511059,2.103484407,-4.311187321,0.613308967,4.206992706,-3.044619117,-1.178061138,0.797546929,1.469181501,1.560663459,5
-10.11326707,-10.86983584,18.51288915,5.033393153,-11.63814296,-2.533223881,-5.943546247,0.491671059,-9.465679855,8.189485609,4.539175357,-10.94188981,2.441817182,-1.781390736,2.95079591,-2.622174991,3.628840359,0.318526456,0.94167329,-3.001710675,0.532327334,2.234364808,0.671335488,3.410130842,2.66899073,-7.724954122,-4.460881849,-1.60598403,3.012342618,2.789732555,-0.602294714,-0.753077262,6
-10.45453382,-11.0589172,18.0449395,5.894761784,-11.50147957,-3.256638779,-5.445853663,-0.12609097,-8.036394939,7.841259184,4.309134515,-11.40200478,1.680611723,-2.175608122,2.726388816,-2.341009047,3.046568239,0.5597326,0.685617395,-2.514167864,-0.133784535,2.764982628,2.098893519,2.942534934,2.904401537,-8.628821024,-3.962636318,-1.586957382,3.594736716,1.780913959,-1.198376472,0.516953756,7
-8.948721888,-9.129093241,15.90543646,4.783478739,-10.15914216,-3.77358317,-4.863897941,-0.049452051,-6.276267385,7.256382207,4.914151067,-8.378145925,2.232588703,-2.264346459,3.367438553,-2.002124953,3.088388691,-0.414311622,-0.493120303,-2.529170629,-1.275005584,2.941905195,2.032832864,1.577605164,3.293759401,-8.503893659,-3.232859139,-1.059200726,4.021905433,1.512470523,-1.753556439,-0.003662837,7
-9.314648608,-11.20517941,16.99352432,5.970799334,-11.55206261,-5.195007596,-4.859758189,-1.314414471,-7.490874476,7.815622912,3.158726824,-11.68149793,1.526905002,-2.376444985,1.598137935,-0.879454703,2.465085892,-0.058459478,1.402725019,-1.452953015,-2.395151307,3.417745463,1.581875796,2.865752881,2.518828147,-9.791523173,-3.988368554,-1.200191201,4.688748783,0.572026446,-0.896881812,0.886305163,4
-7.604606201,-9.313319399,14.34760121,5.852477001,-10.5741262,-2.321852871,-4.927196339,-1.337722486,-7.218263985,5.147442912,4.447855698,-9.77041611,1.718590364,-2.206400899,2.082178908,-2.519604328,2.583389592,0.433726005,0.312080325,-4.094583513,-0.274446328,2.839802796,1.259389269,1.695922592,2.264905505,-8.761599569,-4.051141144,-1.13433465,3.050002176,1.004641199,-1.952943311,0.333200019,5
-10.42209203,-11.07784637,18.05734277,5.916144939,-11.52346748,-3.279737822,-5.471822428,-0.165077536,-7.974530364,7.822930198,4.327819077,-11.43928106,1.653348823,-2.223930304,2.657462434,-2.351388566,3.032504314,0.597906373,0.612095832,-2.538690353,-0.152452025,2.744345886,2.154720947,2.96532447,2.830784721,-8.65495693,-3.934011289,-1.573043687,3.612242053,1.76275133,-1.187803552,0.474607428,10
-10.27557995,-11.11762976,17.35147084,5.619808085,-11.41268685,-3.260893329,-5.461527005,-0.30930366,-8.227108251,7.517585892,4.215957784,-11.43402096,1.869022661,-2.50370368,2.520340292,-2.33808764,2.86132314,0.351827453,0.767113414,-2.789696744,-0.241443689,2.365356506,2.422597538,2.951889222,2.708618143,-8.798869445,-3.555792971,-1.414355809,3.493374865,1.938484055,-1.134046313,0.679692452,9
-10.97669063,-11.31893351,18.93599352,5.797232415,-11.68600693,-3.292036102,-5.840961202,0.126662289,-8.047453693,8.266553641,4.420717412,-10.94815928,1.84100959,-1.846704097,3.001408261,-2.144764289,3.124475376,0.520943623,1.092163602,-1.955235741,-0.189915091,2.420679454,2.2275564,2.987439576,3.362141353,-8.659156271,-3.815157242,-1.530570953,3.426064293,2.260792962,-1.175503513,0.463648738,6
-9.93341918,-10.91728859,17.71901583,5.419136785,-11.72820105,-3.293408691,-5.76705071,-0.303899304,-8.871209451,8.059340765,4.522778667,-11.24585804,2.057246159,-2.389692308,2.83801173,-2.974686801,3.2096519,0.43821953,0.674316564,-3.039596652,0.049013161,2.600203992,1.586420351,3.223791432,2.575018642,-8.269465211,-4.332668574,-1.440304613,3.295450307,1.998425839,-0.769861445,0.206315238,6
-10.52824532,-11.4704573,18.91122305,6.676620989,-12.16483171,-4.52500539,-5.530368631,-0.945764147,-7.86179034,8.592841639,3.776590602,-11.23935545,1.071579909,-2.01339787,1.752437979,-1.022595303,2.732371931,0.234244429,1.949946032,-0.392513602,-1.872108634,3.215501701,1.796300337,3.226517173,2.478933047,-9.907529925,-4.231736616,-1.712672735,4.442487557,1.074367976,-0.798591406,0.897551542,6
-11.0586981,-10.89710514,20.07057471,5.232449982,-11.09318679,-3.034463269,-5.907710003,2.164072111,-7.864862205,8.903563699,3.326009813,-13.96659786,1.184165924,-1.989811558,2.836696969,-2.971362445,5.036720885,1.811112073,1.819592309,0.207293445,-0.988234026,4.772696061,0.476728279,1.711386843,4.527196139,-7.219913602,-4.273165567,-2.097192153,2.855765029,3.653264615,-1.866649528,-0.157119265,2
-10.03042838,-11.11826496,17.91610183,5.322432181,-12.03581096,-2.936664503,-5.9585082,-0.161575794,-8.14145022,7.547821945,3.672264243,-11.30156769,1.676564666,-2.069468937,2.536747699,-2.355588522,3.035137927,0.477716273,0.61350947,-2.398293158,-0.058348924,2.446829281,2.307616213,3.150223065,3.307557357,-8.597531468,-4.122346648,-1.619598839,3.043856592,2.289327043,-1.401869718,0.580796203,5
-9.015118985,-9.44601877,10.23133643,9.217099703,-10.36096306,-2.505506888,-2.930641008,-4.386775804,-5.061033846,5.555108748,6.214184147,-9.46198532,-0.057444873,-1.302848712,1.841866817,-3.203797058,1.228091207,1.372203492,-0.751857048,-1.88091261,-1.969820761,1.116173268,1.706456723,0.724522436,1.791405681,-6.870881174,-0.212652189,-0.703275935,2.301152232,-0.552333148,-0.604732033,-0.690768005,8
-9.025000201,-10.17858686,15.76690404,5.805899463,-11.15048148,-3.310374812,-4.856756878,-0.931569277,-7.820589103,6.809374657,4.249677928,-10.90775555,1.569722877,-2.408162716,2.064587386,-2.269791827,2.354129085,0.364831998,0.248978824,-3.79861664,-0.219897198,2.77897424,1.579590854,2.527769025,2.844769053,-9.070021121,-3.83270932,-1.516174611,3.472027067,0.954801297,-1.132702171,0.625103898,7
-10.3268269,-10.39730187,11.86860068,9.689194947,-10.69232913,-2.288962906,-3.354968845,-4.101749991,-5.254482196,6.436052694,6.179171564,-9.812904444,-0.107003473,-1.110522435,2.215975742,-3.139834175,1.478468881,1.703194797,-0.437936676,-0.627667473,-2.228936567,1.009599336,1.930520378,0.701483556,1.833706278,-6.594960586,-0.225246128,-0.558221203,2.41868024,0.009437751,-0.659898211,-0.945882943,6
-9.991198059,-10.81157617,17.26335894,5.9236547,-11.39803136,-3.351116657,-5.229567018,-0.47676616,-7.867063688,7.490417859,4.295547226,-11.20402431,1.679261214,-2.328469933,2.623018893,-2.258084198,2.847012228,0.462042471,0.525691997,-2.975129676,-0.174546042,2.834949475,2.007792696,2.72585517,2.846265841,-8.807813518,-3.938442703,-1.503450385,3.519890801,1.428397886,-1.242577048,0.573007019,7
-10.7935271,-12.31952327,18.04436045,5.990794772,-11.49336235,-4.230223699,-6.236966211,0.032688247,-8.386663262,7.747512896,3.837929621,-11.47924944,1.252000203,-0.990859854,2.39952754,-2.712838432,2.682039083,0.346687316,1.239723448,-1.484847567,-1.093584712,2.364130018,2.355202573,3.074618025,3.286754379,-8.254333784,-3.720486653,-0.960629407,3.020306133,1.035593455,-1.578226607,0.551846516,5
-11.76549033,-11.52169838,21.69062198,6.731922564,-10.53934877,-5.127049801,-4.844862944,-0.164440113,-9.276344131,8.073596469,4.533917266,-11.60100708,2.164286805,-2.029411865,4.060349386,-4.053495464,3.667484114,1.741107192,1.531058813,0.968003764,0.040558985,2.624074966,1.19870689,3.040780015,1.563167066,-6.77709054,-3.218903459,-1.968919298,5.140521504,3.563665292,-0.544745887,0.947006492,3
-11.99941078,-13.14883214,20.44802814,5.309918807,-11.82175309,-3.286978043,-6.935708069,1.639650238,-9.365745199,8.839768554,3.808178824,-11.39624107,1.790881846,-0.164694543,2.942839023,-2.563661216,3.763104991,0.317507986,2.108729555,-0.603860821,-0.474175363,1.618636861,1.344248899,3.495072034,3.692795574,-7.244825094,-3.334012055,-1.385861365,2.30305433,3.255229632,-1.172137032,-1.066495616,6
-7.616515751,-9.352222572,14.51869045,5.054169737,-10.71898074,-2.533402002,-5.033356042,-0.776976944,-8.644775769,5.399459182,3.959642504,-9.318758186,1.989095572,-1.434647922,1.607490691,-2.167760794,2.266985182,-0.432490349,0.420128482,-5.077446945,0.460032242,2.256823615,-0.536492519,1.870696228,3.081568898,-8.32228117,-3.58837699,-0.967250476,3.150036528,1.154695948,-0.718419594,-0.661324431,5
-9.314648608,-11.20517941,16.99352432,5.970799334,-11.55206261,-5.195007596,-4.859758189,-1.314414471,-7.490874476,7.815622912,3.158726824,-11.68149793,1.526905002,-2.376444985,1.598137935,-0.879454703,2.465085892,-0.058459478,1.402725019,-1.452953015,-2.395151307,3.417745463,1.581875796,2.865752881,2.518828147,-9.791523173,-3.988368554,-1.200191201,4.688748783,0.572026446,-0.896881812,0.886305163,5
-11.70692397,-12.51919102,22.05968827,4.641864664,-12.582987,-3.481551698,-7.574142188,1.167986029,-10.08184264,10.32472518,4.465579092,-11.33276294,2.163619671,-1.306801524,3.604494438,-3.136076167,4.459549621,0.516427584,1.914699573,-0.082656282,-0.193289579,1.812129114,1.870422671,3.93396439,2.603723675,-7.228582127,-4.509950667,-1.700494351,3.002262174,3.889046873,-0.346176943,-0.138928382,4
-10.00142679,-10.81904825,17.31762801,5.956487813,-11.41049827,-3.385165334,-5.262438111,-0.399729693,-7.867358945,7.501088701,4.2691083,-11.24099655,1.620295792,-2.278672052,2.547004673,-2.250375277,2.816510384,0.492906301,0.526793776,-2.899438975,-0.184985533,2.860250146,2.019647959,2.741256529,2.833943648,-8.821369589,-3.913783275,-1.50838092,3.567072802,1.454487893,-1.211324049,0.601379949,8
-10.13359565,-10.77514343,18.00193035,5.793599191,-11.54587847,-3.354221207,-5.647776406,-0.280521471,-7.868936228,7.833240293,4.279019888,-11.25770828,1.559859665,-2.441814308,2.793377416,-2.47931888,2.920636017,0.513862963,0.883065621,-2.654826217,-0.044822068,2.560485441,2.361352157,3.01760092,3.446919453,-8.670684636,-3.839494062,-1.671445479,3.498793705,1.849800562,-1.245425624,0.463806787,8
-11.70692397,-12.51919102,22.05968827,4.641864664,-12.582987,-3.481551698,-7.574142188,1.167986029,-10.08184264,10.32472518,4.465579092,-11.33276294,2.163619671,-1.306801524,3.604494438,-3.136076167,4.459549621,0.516427584,1.914699573,-0.082656282,-0.193289579,1.812129114,1.870422671,3.93396439,2.603723675,-7.228582127,-4.509950667,-1.700494351,3.002262174,3.889046873,-0.346176943,-0.138928382,5
-7.616515751,-9.352222572,14.51869045,5.054169737,-10.71898074,-2.533402002,-5.033356042,-0.776976944,-8.644775769,5.399459182,3.959642504,-9.318758186,1.989095572,-1.434647922,1.607490691,-2.167760794,2.266985182,-0.432490349,0.420128482,-5.077446945,0.460032242,2.256823615,-0.536492519,1.870696228,3.081568898,-8.32228117,-3.58837699,-0.967250476,3.150036528,1.154695948,-0.718419594,-0.661324431,5
-9.276725932,-13.21535762,5.508245716,5.337287286,-15.00060334,-4.902415751,5.765097821,6.648029354,-2.945585542,-5.487831231,-3.214023003,-5.460890897,-2.718030834,-1.966009767,-0.919326626,4.158138033,0.232816767,-1.894284561,3.194548306,4.966024394,5.712683862,7.264736547,-1.709546059,2.655423448,-4.396962454,0.937296013,2.954011256,-1.514575318,1.185052644,4.339150882,2.183302431,-0.191294799,3
-10.97669063,-11.31893351,18.93599352,5.797232415,-11.68600693,-3.292036102,-5.840961202,0.126662289,-8.047453693,8.266553641,4.420717412,-10.94815928,1.84100959,-1.846704097,3.001408261,-2.144764289,3.124475376,0.520943623,1.092163602,-1.955235741,-0.189915091,2.420679454,2.2275564,2.987439576,3.362141353,-8.659156271,-3.815157242,-1.530570953,3.426064293,2.260792962,-1.175503513,0.463648738,6
-11.70692397,-12.51919102,22.05968827,4.641864664,-12.582987,-3.481551698,-7.574142188,1.167986029,-10.08184264,10.32472518,4.465579092,-11.33276294,2.163619671,-1.306801524,3.604494438,-3.136076167,4.459549621,0.516427584,1.914699573,-0.082656282,-0.193289579,1.812129114,1.870422671,3.93396439,2.603723675,-7.228582127,-4.509950667,-1.700494351,3.002262174,3.889046873,-0.346176943,-0.138928382,5
-9.24428414,-13.23428679,5.520648988,5.358670441,-15.02259125,-4.925514795,5.739129056,6.609042788,-2.883720967,-5.506160218,-3.195338441,-5.498167174,-2.745293734,-2.014331949,-0.988253008,4.147758513,0.218752843,-1.856110789,3.121026743,4.941501905,5.694016373,7.244099805,-1.653718631,2.678212984,-4.47057927,0.911160108,2.982636285,-1.500661622,1.202557981,4.320988253,2.193875352,-0.233641128,3
-10.6150681,-11.46532774,19.03841227,6.588346203,-12.11317875,-4.53880979,-5.723035108,-0.998884523,-7.796407589,8.615172799,4.00923021,-10.72767175,1.315217405,-1.751889476,1.957009866,-0.979623193,2.587959076,0.207921166,1.985296459,-0.358358188,-1.85460323,2.956641646,1.893558393,3.221640079,2.836940603,-9.940187047,-4.064110006,-1.48971012,4.255938634,1.316342713,-0.668039756,0.980835548,7
-10.51941741,-11.02105885,18.02013296,5.851995473,-11.45750375,-3.210440692,-5.393916134,-0.04811784,-8.160124089,7.877917158,4.27176539,-11.32745223,1.735137523,-2.078963758,2.86424158,-2.320250007,3.074696087,0.483385055,0.832660523,-2.465122887,-0.096449557,2.806256111,1.987238663,2.896955864,3.051635169,-8.576549214,-4.019886377,-1.614784773,3.559726042,1.817239217,-1.219522313,0.601646413,6
-9.941489926,-10.67938535,17.6527059,5.789307869,-11.50016536,-3.427297996,-5.510278364,-0.375434982,-7.850281556,7.727124288,4.244856396,-11.12968745,1.560634342,-2.437512844,2.787868706,-2.400209402,2.806244845,0.43773642,0.889602009,-2.796839266,-0.060582424,2.632290858,2.294643262,2.857801146,3.504774626,-8.696601675,-3.855775881,-1.641097347,3.464919173,1.684723004,-1.243619353,0.565289824,7
-10.48697561,-11.03998803,18.03253623,5.873378628,-11.47949166,-3.233539736,-5.419884898,-0.087104405,-8.098259514,7.859588171,4.290449952,-11.36472851,1.707874623,-2.12728594,2.795315198,-2.330629527,3.060632163,0.521558827,0.759138959,-2.489645375,-0.115117046,2.785619369,2.043066091,2.919745399,2.978018353,-8.602685119,-3.991261347,-1.600871077,3.577231379,1.799076588,-1.208949393,0.559300085,5
-9.991198059,-10.81157617,17.26335894,5.9236547,-11.39803136,-3.351116657,-5.229567018,-0.47676616,-7.867063688,7.490417859,4.295547226,-11.20402431,1.679261214,-2.328469933,2.623018893,-2.258084198,2.847012228,0.462042471,0.525691997,-2.975129676,-0.174546042,2.834949475,2.007792696,2.72585517,2.846265841,-8.807813518,-3.938442703,-1.503450385,3.519890801,1.428397886,-1.242577048,0.573007019,8
-10.15257132,-11.02465639,18.75546113,5.189775483,-11.75525603,-2.600391087,-6.157006789,0.526544991,-9.788030948,8.284037806,4.674589891,-10.87183302,2.50855028,-1.752751214,2.503207013,-2.682320729,3.696231252,0.282127842,0.907152508,-2.900253904,0.499541312,2.247813297,0.603746349,3.518788151,2.405935237,-7.710511354,-4.367578451,-1.771056433,3.03044256,2.933421023,-0.555867176,-0.919765176,7
-9.24428414,-13.23428679,5.520648988,5.358670441,-15.02259125,-4.925514795,5.739129056,6.609042788,-2.883720967,-5.506160218,-3.195338441,-5.498167174,-2.745293734,-2.014331949,-0.988253008,4.147758513,0.218752843,-1.856110789,3.121026743,4.941501905,5.694016373,7.244099805,-1.653718631,2.678212984,-4.47057927,0.911160108,2.982636285,-1.500661622,1.202557981,4.320988253,2.193875352,-0.233641128,3
-10.08237317,-8.077098015,13.76373457,6.833202839,-11.08772212,0.211537337,-1.834632659,-2.006853502,7.279414751,8.732193753,-4.845816387,0.562399466,6.63260433,8.744173965,-3.694876082,-5.779596048,-3.987927845,10.66403687,-0.842779118,-3.456136802,2.977633976,6.08442137,5.040672336,-3.233370465,2.559468086,-2.020757091,0.321979264,-3.165407468,0.404519713,-0.091978492,0.377510115,-0.762869177,6
-8.401275294,-6.501506231,9.756640487,6.089534218,-8.814908915,1.603049434,-1.912593549,-2.454764045,4.327199673,5.106211516,-2.100851823,-0.855708904,5.506855221,6.109283278,-2.557691233,-4.733338134,-6.566992594,8.690277425,-0.954017265,-4.713064291,2.279920338,6.342607992,2.600028437,-2.8932398,4.42842246,-3.704263591,-0.253190046,-2.639140703,0.34280244,-2.39489293,0.302154525,-0.773399575,6
-11.27670211,-7.053725103,9.588617362,0.82843,-5.968970675,3.949872284,-2.673051,-3.392605511,12.64783393,5.278542426,-9.216161625,7.967961337,7.734354049,10.54679787,-5.096201058,-4.668959295,-6.92676361,13.80602506,-1.050826867,-4.186296011,1.960081555,5.550352312,3.554096798,-3.413177175,0.228475343,0.676470777,0.985895509,-1.969977444,-1.198418696,-0.101912032,0.301565794,-0.355740036,5
-11.55489827,-6.563201284,9.860084362,0.992705884,-5.472378495,5.328598776,-1.724168404,-3.257337558,13.49893815,5.791384287,-9.281176425,7.888758511,7.981953425,10.65310196,-4.989243708,-4.943036014,-6.928579272,13.95657891,-0.727800689,-4.290974724,2.276173759,5.851887947,2.942241176,-3.910447367,0.364471809,0.850240981,1.520637355,-2.107911537,-0.212720174,-0.301962158,1.181491054,-0.875809693,5
-11.25843976,-5.352600972,12.27639011,-0.673824704,-5.312809051,5.818924186,-1.544241371,-3.465988653,14.87553724,5.966443905,-10.08000047,8.993613356,8.870903933,11.97998239,-3.804359406,-4.619798989,-7.929388724,14.63971659,0.183530177,-3.708345012,2.514233472,5.832719619,2.650071804,-5.27350266,-1.279904344,1.647184048,2.720320411,-1.799271513,0.718686973,1.306373795,1.05669081,-0.361235342,6
-4.973790317,-4.634073368,3.97590059,3.709352317,-6.220383343,2.350007364,-4.610503496,-3.279616351,2.076974013,2.625389891,-6.082689245,4.19227979,6.653212158,5.000773887,-7.789230567,-3.471760471,-5.768660126,9.693655274,0.518152822,-7.039149479,0.686640699,5.411966175,-0.654950016,-1.886757169,1.410676615,-1.124753214,-0.934579321,-0.053285283,-0.97705875,-1.760883945,0.496314226,-0.242214545,6
-11.22490348,-5.34308021,12.21114981,-0.669426779,-5.286766538,5.799279441,-1.540576595,-3.489605516,14.84235034,5.922947607,-10.02940659,8.94691472,8.833111657,11.92214199,-3.772035063,-4.622068318,-7.901584454,14.59679151,0.174765411,-3.728391714,2.511727067,5.842955484,2.635993427,-5.238529523,-1.266192734,1.638207081,2.726652713,-1.815464329,0.718904613,1.265450134,1.042902434,-0.339826183,5
-9.844729967,-4.77303957,7.146392812,1.972116169,-3.235290485,4.606483456,-2.42108312,-2.994919144,11.90989803,3.272080618,-6.833788784,6.006788066,8.106029908,7.642967714,-3.349910397,-5.426667611,-8.512984576,13.24656281,0.423690186,-3.357458971,2.733030046,5.879042336,1.937690827,-2.68205504,3.019362612,0.20378585,3.541187542,-1.996903459,-0.122752629,-0.878794736,-0.654297626,0.182642252,5
-11.27670211,-7.053725103,9.588617362,0.82843,-5.968970675,3.949872284,-2.673051,-3.392605511,12.64783393,5.278542426,-9.216161625,7.967961337,7.734354049,10.54679787,-5.096201058,-4.668959295,-6.92676361,13.80602506,-1.050826867,-4.186296011,1.960081555,5.550352312,3.554096798,-3.413177175,0.228475343,0.676470777,0.985895509,-1.969977444,-1.198418696,-0.101912032,0.301565794,-0.355740036,5
-11.13459791,-6.429180663,9.963048978,0.845147568,-5.141044546,5.247231943,-1.743564977,-3.314734819,13.54988228,5.785754008,-9.188850345,8.036227791,7.893182802,10.92652475,-4.829286102,-4.963172678,-6.889296045,13.86861171,-0.589088062,-4.33130869,2.159951157,5.911910647,2.818435156,-3.775250692,0.534350685,0.843285642,1.493175306,-2.039176978,-0.056106996,-0.344733091,1.11896917,-0.596082546,6
-1.362310369,-2.331835083,-0.598453605,2.070905715,-5.657191493,1.131656679,-3.767064345,-5.427136045,-1.617627789,0.55398515,-2.980683413,2.920136673,4.619216044,2.099184319,-6.663115941,-3.918426642,-4.777861321,5.818440162,0.244288255,-8.695159006,-0.645643533,3.497053076,-2.984385623,-1.092546289,0.618593009,-2.453792401,-1.67296187,-0.251255267,-1.331728754,-2.607948791,1.784847662,1.040135887,9
-11.054809,-6.427548405,9.129342688,1.050015799,-5.387154343,5.070094897,-1.746061381,-3.69075384,12.69640764,5.40708612,-8.86454427,7.54951962,7.442670747,9.955963227,-4.629253006,-5.016881511,-6.65761814,13.17778712,-0.758491457,-4.916380702,2.342532096,5.853455711,2.822049759,-3.453879032,0.745080144,0.735370524,1.688217485,-2.15280425,-0.316602368,-0.66664126,1.067480662,-0.509140502,5
-4.733045166,-4.483584114,3.24823909,3.986148288,-6.466707337,1.76345708,-4.205765175,-4.199729958,2.397870557,2.426122207,-5.504034344,3.346675629,5.856377444,4.251295426,-7.240795601,-3.707354374,-6.112611226,8.790918098,0.375473392,-6.812184383,0.341155531,5.585752275,-0.127720227,-2.111396522,1.553821571,-2.109042279,-1.270716932,-0.261778271,-0.615691894,-2.644506666,0.563293748,1.156462567,5
-10.92391852,-5.099340389,11.93520025,-0.421893819,-5.439734959,5.634526251,-1.576678912,-3.633750573,14.5367824,5.751518677,-9.612926649,8.693093833,8.705880417,11.52681441,-3.683701726,-4.782664325,-7.733042285,14.24910327,0.023936989,-4.188221072,2.769922013,6.068204311,2.605182736,-5.011086516,-0.947759698,1.545006839,2.72418748,-1.876334321,0.687775242,1.065384687,0.902311983,-0.091404487,5
-11.67379498,-6.769105649,10.52085654,0.814317857,-5.288586391,5.700845082,-1.905120345,-2.923756783,13.94515316,5.884949524,-9.855309114,8.415369738,8.206371974,11.38386441,-4.905696828,-5.120413251,-6.933588996,14.43079418,-0.576514889,-4.189748855,2.422993409,6.078354259,3.078889406,-4.095155457,0.327545304,1.167858289,1.720704751,-2.016165798,-0.136211228,0.207192831,1.095260044,-1.188094557,6
-0.79799064,-1.686175182,-1.016601967,1.673032445,-5.325981179,0.97519782,-3.558700419,-5.659641529,-1.95897418,0.308985435,-2.357187925,2.979978014,4.088722139,2.05859507,-6.205382329,-3.970745408,-4.482800332,5.162312074,0.240528519,-8.696105126,-0.694762009,3.235455677,-3.571910165,-0.907740688,0.942364949,-2.494428994,-1.835217131,-0.502225351,-1.582325001,-2.883352991,1.909164317,1.210721369,7
