0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Final_Marks
-7.585207657,10.3119621,15.13000692,4.991305521,9.983372166,-5.330864327,-4.585939653,3.592175613,1.566504817,4.710144911,1.466305147,-2.043412387,8.090495719,-1.829083238,-0.286385225,1.896667392,-0.810586648,3.750584851,0.613127386,4.105747818,-0.942254197,2.076818083,-1.347526823,-5.582517538,2.242932274,0.391640714,-1.130543868,-0.187661537,-0.394677948,2.517709833,-0.681856769,0.955032574,-0.334489623,0.484360399,1.248278811,6
-6.738294084,9.246518668,15.22711358,5.092160694,10.5315456,-5.717174931,-3.924214445,3.693648426,1.782388275,5.266035816,1.744491785,-2.734606305,7.801229134,-0.151066272,1.290449043,3.926215173,0.107471811,3.730750926,0.541788593,5.16018687,-1.701347858,0.781389396,-1.532537531,-4.397693924,2.895463399,-1.31078596,-0.868042446,-1.604673123,0.678462032,2.866049797,0.774343666,-0.004580987,-1.517363059,-0.647907061,1.025450028,5
-7.094318561,10.6423457,16.06815827,6.072999165,10.53990646,-6.083613185,-5.020550529,3.740696531,1.955431353,5.308573858,1.58245388,-2.193654535,8.322793772,-1.8259565,-0.260518103,2.028373839,-0.96432578,4.060995942,0.649655911,4.521632138,-0.795595158,2.21640339,-1.345999044,-5.754298942,2.445875911,0.009973442,-1.519209114,0.046632867,-0.362939213,2.655670188,-0.618606272,1.148983391,0.084206075,0.252790222,1.509452787,8
-6.24278273,11.10866762,16.88869336,8.184497176,11.07563718,-7.768391847,-5.769784374,4.00965747,2.230093377,6.567871075,1.763462865,-2.321912792,8.444247667,-1.675916329,-0.468301388,2.033937937,-0.819631217,4.301391969,1.09835869,5.314479016,-0.589909209,2.684810498,-1.850936122,-5.542170286,2.669195324,-0.391307639,-2.005464928,0.541832967,-0.436440062,3.156392992,-0.538335348,1.12681622,0.134771787,0.25846192,2.090387938,7
-3.07237486,5.623160758,21.25042345,8.465736511,5.521094897,-3.753425291,-4.73165539,-2.494830172,2.688622715,6.477410881,-2.249256063,-3.122743817,5.656431561,2.006407249,0.620933686,2.406183487,-1.125479444,3.90545278,1.714442157,2.616287052,-0.754184161,0.266623111,-0.767853062,-4.161182448,-0.173574258,-2.036660925,-2.471306694,-1.855433952,-0.85228927,2.378658349,-0.486693345,3.174445525,-1.546530078,-1.731048561,0.657117595,6
-6.581237895,10.67957646,16.02921109,7.106977107,10.88860115,-6.78962492,-4.997977561,3.870940536,2.240840343,5.964524131,2.112702378,-2.615246015,8.473031743,-1.574302806,-0.058083889,1.561415949,-0.914991381,3.805330093,1.581718084,4.657950576,-0.446539844,2.545241595,-2.518485738,-5.849203125,2.494799582,-1.099286662,-1.789859585,0.54663512,-0.740110531,3.596036024,-0.414762796,0.972545629,0.623724291,0.082167434,1.721793506,5
-6.077371019,11.23541796,16.63417595,7.617024443,11.10245697,-6.725957222,-5.455614488,3.97516676,2.631260229,5.939234147,1.533595107,-2.415105682,8.174881369,-1.526126788,-0.165186913,1.600892584,-0.606753493,4.206584602,0.97622075,4.846296349,-0.652554786,2.714782979,-2.076635625,-5.214240646,2.472071821,-0.557088748,-2.053551534,0.202898716,-0.303295965,3.12152049,-0.812920287,1.212103707,0.07105921,-0.022462965,2.091530593,5
-6.84691781,10.89545023,16.23386191,6.29022332,10.71092111,-6.120978868,-5.258603287,3.714212799,2.102921234,5.520317493,1.569853,-2.23562577,8.449539155,-1.690944339,-0.127823566,1.89175077,-0.719493126,4.097562254,0.683421429,4.430628483,-0.758977627,2.259820299,-1.442490921,-5.537539955,2.62869637,-0.123155522,-1.622110929,-0.038840673,-0.523916883,2.884959933,-0.643084605,0.946189013,-0.080156343,0.289987222,1.636625784,5
-7.231228036,9.936488059,15.60932243,5.888318047,9.857995031,-5.080381953,-5.127236927,3.847296169,0.970294311,5.63792468,1.516287662,-1.782735255,7.773281167,-1.37417835,0.122110563,2.854905553,-0.153833831,4.88179914,0.508452372,4.575507018,0.731778071,1.5094787,-1.371677083,-5.898835205,1.738286528,-0.821821299,-1.660202799,-0.508776094,-0.010077744,2.587218353,0.340703607,-0.068003084,0.036584533,-0.757383468,0.733978216,6
-6.83242437,10.87575375,16.31922177,6.642922281,10.9721344,-6.686831981,-5.333740474,3.85982983,2.118924738,6.079516522,1.55001868,-2.286345339,8.210139298,-1.502886202,-0.304849765,1.598652064,-0.753209731,3.922268856,0.496426103,4.31992585,-0.707115657,2.329238529,-1.543316475,-5.189329159,2.426779459,-0.046383118,-1.547711224,0.314593641,-0.616500094,2.907679491,-0.62962902,1.426052869,0.335939149,0.153394254,2.021803584,7
-6.668764766,10.9788563,16.5295101,7.062190663,10.81998329,-6.266997784,-5.533700951,4.020089832,2.430798254,5.924516269,1.705741365,-2.352606078,8.354511823,-1.672365129,-0.164598883,1.955279757,-1.000574327,4.014931814,0.749456058,4.591777885,-0.697677209,2.327842497,-1.729947795,-5.711143196,2.462704572,-0.090520908,-1.722302414,-0.039623981,-0.428544302,3.129524358,-0.533810748,1.07702866,0.021208724,0.010912012,1.780986463,8
-6.878088117,9.257476059,13.42448547,4.698702977,9.350185561,-8.659249773,-3.096105776,4.356424434,0.858204268,4.984833288,2.144133276,-2.623980524,6.249471315,-1.656692998,-0.836147171,2.106931987,-0.07885401,3.702557893,-0.8586104,3.399511468,-0.755328888,2.245349824,-2.569338711,-4.802585056,2.927948847,-1.558456473,-0.68351547,-1.116129654,0.131971388,1.863959579,-0.979932095,1.650730795,0.708491393,0.347544711,0.622392262,6
-6.54455004,10.84615441,16.61744999,6.863466723,10.77583557,-6.486125576,-5.411076586,3.816068597,2.260744104,5.975691427,1.841017463,-2.217824171,8.424914246,-1.519778986,-0.026071702,1.801710603,-0.588587725,3.907537552,0.77126642,4.458223425,-0.751556199,2.560818642,-1.664111524,-5.509033062,2.925997025,-0.314140369,-1.878749351,-0.164978163,-0.732269616,3.104815258,-0.627972898,1.129413561,0.133161066,0.480962039,1.705720144,6
-6.184523075,10.91139011,16.57448104,7.331590664,10.95658192,-6.960778495,-5.454983889,3.915922392,2.509766501,5.95457423,1.701582733,-2.525089787,8.416028497,-1.768859702,-0.225886512,1.76710947,-0.556406279,4.176123332,1.093494956,4.640662118,-0.558026847,2.776529393,-2.122847359,-5.559969515,2.535482384,-0.816226105,-1.971057226,0.093420943,-0.385802481,2.926734981,-0.821171579,1.241838418,0.443909176,0.137113365,1.922972554,5
-5.988182705,12.08926458,17.7130804,8.426076452,11.10186131,-7.998715081,-5.773688814,4.159576509,2.695871838,6.284263085,1.304396828,-3.100084559,8.808026569,-1.607981891,-0.598909874,2.003292075,-1.036363197,4.222115292,0.714720272,5.423680335,-0.367142473,2.580638947,-1.947189375,-5.146644876,2.594994126,-0.763682207,-1.687749151,0.392886876,-0.366852033,3.416925638,-0.670589756,1.141664626,0.17559851,0.060394216,1.988885604,6
-7.322875213,10.61208406,15.81239197,5.540127409,10.30458821,-5.904682557,-4.734391514,3.828937695,1.835593682,4.969766479,1.529875623,-2.357231832,8.219881437,-1.884276501,-0.400728139,1.988115566,-1.029782477,3.900788395,0.733295829,4.498169265,-0.789696963,2.113654678,-1.337753672,-5.803026843,2.316080195,-0.048226002,-1.373288239,-0.036109532,-0.407624097,2.563334815,-0.672399224,1.014687906,0.014808479,0.404670214,1.398950997,4
-6.743271638,10.61614098,15.63672518,5.747324975,10.2289123,-5.606527879,-4.38345066,3.856917199,2.055410117,5.24969697,2.052409897,-2.766857942,7.952272437,-1.64163892,-0.039166083,1.61003059,-0.929249331,3.666950601,0.723588035,4.2005763,-0.759272108,2.34675263,-2.243784999,-5.732796727,2.020059479,-0.063864193,-1.649551008,-0.160535847,-0.151152391,3.134995714,-0.574411991,1.498970719,-0.239403044,0.012931759,1.17833302,6
-5.953133961,11.08397355,16.92018327,7.93875011,10.71951625,-6.668259344,-4.846613301,4.270874563,2.381413624,6.113529107,2.210500127,-3.528859739,8.529226065,-1.579479796,0.004739544,1.801714115,-0.965673858,4.1649863,0.837069563,4.826818507,-0.333460175,2.880342622,-2.04972835,-5.36382005,1.99445552,-1.061313981,-2.320306449,-0.025775545,0.014448995,2.966617693,-0.222643102,1.931558529,0.251888506,-0.544935585,1.72139964,8
-6.241325371,11.54876634,16.46913108,7.642952843,10.89512289,-7.079714859,-6.046996513,3.789207355,2.63152778,5.778672796,1.767503789,-2.737384806,8.565315101,-1.246495868,-0.33915352,1.739806006,-0.985963586,4.274661267,0.680319416,4.812815748,-0.941968816,2.463096436,-1.65049732,-5.364008807,2.536057026,-0.588663791,-1.867090533,0.289405643,-0.844097242,3.124319415,-0.584540264,1.015604743,0.522851475,-0.06922673,2.166301981,5
-6.589711562,10.79697414,15.98109172,6.437213006,10.95881012,-5.85934301,-5.23701215,3.958145492,2.419933453,5.653284888,1.440866382,-2.265399494,8.357438722,-1.486786147,-0.07275784,1.716891624,-0.805081457,4.12790996,0.706105417,4.516109207,-0.846823902,2.163566832,-1.467082529,-5.25023217,2.74262085,-0.438110447,-2.006030967,-0.033146356,-0.512714846,2.586584389,-0.550205484,1.046592205,0.271322983,0.104982009,2.089265269,7
-5.831460327,11.41436889,16.86353347,7.832522034,11.53616839,-6.82349839,-6.072881837,3.793391456,2.653272705,6.424185313,1.564984202,-2.188494847,8.152244929,-1.353651938,-0.365612729,1.567857011,-0.424779436,4.325034617,0.81747799,4.50512931,-0.685649536,2.615872108,-1.540704927,-5.390555249,2.703023547,-0.80104127,-2.215461584,0.07581956,-1.328410322,2.544754082,-0.426123734,1.129645347,0.610895955,0.350081825,2.224070317,6
-5.852557363,11.83102109,17.38374902,7.106289654,8.256924108,-7.255698323,-2.957577173,3.801748624,1.039578499,5.986812967,2.40808863,-2.992881519,7.749641878,-1.980560761,0.694465108,2.437567367,-1.405932491,4.541662896,-0.738532104,4.275276422,-0.836818699,1.982138019,-1.88621064,-5.169536212,2.864856359,-1.579267075,-2.766284171,-0.883649257,-0.107300048,2.92541009,0.780348196,1.175525902,-1.291381871,1.010333944,-0.095370159,6
-6.611017868,10.78507949,16.44190795,6.915049126,11.05464502,-6.509792995,-5.428483944,3.69230262,2.53735207,5.763586742,1.569711331,-2.152889924,8.430720834,-1.604183615,-0.150104722,1.665403101,-0.565978785,4.14490973,0.888343068,4.738298372,-0.706190522,2.437045203,-1.836672831,-5.680329233,2.881461143,-0.467376047,-1.9870205,-0.195272173,-0.673362275,3.051827579,-0.718968329,0.945753084,0.198910531,0.449216301,1.772388152,5
-6.707376242,11.04421516,16.59870232,7.120741036,10.92571283,-6.84022833,-5.406635165,3.892412643,2.179821407,6.124089077,1.591442977,-2.400418698,8.308959232,-1.373362969,-0.527440016,1.606821922,-0.84380835,4.043881644,0.871769063,4.649291647,-0.455567965,2.196335728,-1.905517308,-5.455194597,2.285960322,-0.561592196,-1.943433995,0.371696398,-0.527820917,3.311267057,-0.616417969,1.306725633,0.515919624,0.381700363,1.688113146,6
-7.556588977,10.34733323,15.15417372,5.086277431,10.03653264,-5.485306305,-4.69716223,3.567006869,1.681479077,4.786015544,1.477443945,-2.046554597,8.098041874,-1.83942186,-0.281745196,1.925568514,-0.808176852,3.804194056,0.620962991,4.174925926,-0.995302923,2.086356302,-1.391846623,-5.611146095,2.317410813,0.346194599,-1.162766903,-0.216152749,-0.427713777,2.583986145,-0.654550671,0.964949209,-0.24858694,0.500510071,1.2332888,4
-6.74429646,10.73903355,16.4292942,6.654954113,10.82498252,-6.303070117,-5.285030708,3.775918574,2.441217918,5.603759194,1.715562648,-2.047814344,8.497767237,-1.587757099,-0.064388796,1.924668782,-0.934312057,4.082810415,0.639628638,4.467089151,-0.733018819,2.287449624,-1.418663123,-5.77423806,2.491546083,-0.228651142,-1.601643245,-0.215240573,-0.426045834,2.955520793,-0.494119259,1.157756945,0.234781358,0.133977366,1.713483665,6
-5.604522822,9.803354614,15.69378319,8.71272132,11.34558477,-9.275909704,-9.557857121,4.272755955,3.815044228,6.177603046,-0.141512725,-2.014076697,8.701325463,-0.10702076,-0.34363599,1.499620728,-0.999579843,3.735040273,0.286582529,3.752436971,-1.264860812,4.757689333,-4.946874988,-6.203699272,2.188983969,-0.353034809,-2.953339229,-0.542382729,-0.429098655,3.099797856,-2.432869127,4.20392559,1.919145928,1.549119137,0.93786653,5
-5.926159091,10.808489,17.16941108,6.857764985,11.11017336,-6.980696157,-5.716666217,3.809185665,2.598835949,7.141386756,1.597610133,-2.034903829,8.080460459,-1.491176375,-1.197107335,0.78662893,0.258589102,4.203396137,1.755546279,3.690337796,-0.680622307,2.517632057,-1.421460808,-5.044685782,2.616572364,-1.242034607,-1.119209378,0.068225343,-1.116199468,2.959613307,-0.923198641,2.100002978,1.328990778,-0.33485895,1.54460115,5
-7.985393595,10.05791433,14.97059998,4.3734269,9.516460032,-5.183863823,-4.257028937,3.612190338,1.352141943,4.366207666,1.30286529,-2.015991422,8.149598662,-1.910844226,-0.304836378,1.942634598,-1.051408648,3.611318483,0.568567689,4.036855591,-1.055971588,2.024795018,-1.387053213,-5.81606301,2.457148737,0.395968199,-1.2098491,-0.315491996,-0.455416711,2.284469769,-0.664587458,1.069977768,-0.042723793,0.728200508,0.945096161,4
-6.400494072,10.58437626,15.74529094,6.797843991,10.48457942,-7.493537972,-4.705006309,4.294316291,1.384470895,6.173630521,1.90762971,-2.615204672,8.114585744,-1.751964503,-0.457131854,1.808491934,-0.688328192,4.309119927,0.535599264,4.929538192,-0.687195617,2.219207218,-1.686321105,-5.658155848,2.273169628,-1.182482384,-1.434363271,0.422972593,-0.062858396,3.64941377,-0.202662182,1.079587352,0.672064174,1.10648924,2.190152939,6
-6.523373093,11.01423616,16.37599504,6.634879373,10.89683905,-6.168356784,-5.24076191,3.782074678,2.254857021,5.645519903,1.511522985,-2.320171727,8.405948969,-1.55098687,-0.235363449,2.028043213,-0.778123727,4.153614887,0.778068087,4.589682857,-0.787504255,2.266310947,-1.550149357,-5.379706013,2.4534741,-0.063670466,-1.587470938,-0.172957952,-0.436579582,3.038202702,-0.729404267,1.131426869,0.083145838,0.123969083,1.659562476,7
-6.519609599,10.53898786,15.29185477,6.505738795,9.822587279,-7.11387173,-6.733969132,4.261767192,2.433834632,7.34339998,1.551244791,-1.546926258,7.531770776,-1.686273546,-1.81456168,1.147181894,0.693654871,3.395420761,2.665661341,3.598073286,-0.500880517,1.976388262,-2.016142656,-4.870693388,1.669253311,-1.279775282,-0.701743594,0.008361207,-1.639286146,2.130800616,-1.058575056,2.315604366,0.664010344,0.250576349,1.315159591,6
-8.25759676,9.695465059,14.38446301,3.739292023,9.409761572,-4.792052364,-3.727035915,3.344332953,1.132297114,4.41229805,1.211174411,-1.856632681,7.8725407,-2.011427821,-0.210080428,1.720132578,-0.943679202,3.338390384,0.532638364,3.65067432,-0.973597267,1.905991816,-1.358044099,-5.710611473,2.204803893,0.587211476,-1.137520839,-0.29716958,-0.488675923,2.127746987,-0.709387517,1.029176077,0.119616346,0.740928648,1.050128738,5
-5.108473259,12.56872379,18.76375435,9.516846543,12.55332461,-6.810472589,-6.596485283,4.72109703,2.192614708,7.290092572,2.897680683,-1.040419838,9.923172155,-1.979008981,0.60893191,2.124084089,0.503188155,4.427841751,-0.196275128,3.88919484,-1.580893427,2.551759326,-2.531950397,-5.518752263,1.310380436,0.934686195,-1.88370199,-0.175702169,-0.794934608,4.26711811,0.3243498,0.451751585,0.318140282,1.252705344,0.74119077,3
-6.77093821,10.91234702,16.46194135,6.474449779,10.66286023,-6.462576484,-5.466981026,3.764559764,2.176964446,5.667521273,1.556699507,-2.197744175,8.384137707,-1.564213124,-0.243125814,1.799354486,-0.546967208,4.088971481,0.652729584,4.599642639,-0.623810538,2.107516653,-1.822779481,-5.438952346,2.5096247,-0.330570129,-1.705533269,-0.012395877,-0.632605695,2.871513915,-0.44071337,1.141657321,0.211694737,0.315558142,1.580268939,6
-7.047848373,10.59720913,16.08767739,6.169235605,10.67065898,-6.238843281,-5.127205646,3.861641214,2.002705719,5.362501193,1.581079859,-2.161075146,8.47236853,-1.656309579,-0.354768537,1.842102697,-0.824912676,3.860777494,0.831457567,4.662649135,-0.767667076,2.268307393,-1.571262962,-5.807437165,2.575993768,-0.118560503,-1.706433491,-0.201981128,-0.432058239,2.88321249,-0.669861601,0.976956956,0.065844624,0.57113001,1.586775244,4
-6.029275659,11.83123425,17.51164215,8.025942077,11.17539674,-7.843334817,-5.850426135,3.852893585,2.597942829,6.286398968,1.647277676,-2.712075719,8.633104269,-1.678698105,-0.430478133,1.748608869,-0.892745843,4.245642128,0.861049585,5.204153194,-0.236066956,2.631899517,-1.751660464,-5.207241578,3.020007988,-1.15266077,-2.017121756,0.284650394,-0.55984464,3.225961991,-0.553141964,1.20739647,0.386036101,-0.113616459,2.008395844,5
5.382957569,-12.09568121,23.6886393,3.075182665,1.324459757,-2.142843152,-1.173295267,-10.42277809,1.377997887,-2.896730567,-5.182820882,-2.063864727,-1.065473998,1.806119839,1.32875874,4.294198441,-0.552383619,2.804337967,-1.304025042,-1.518537026,1.152769863,-4.801039493,-0.323534027,3.738924066,-1.222053047,-5.826425893,-0.679757417,-2.266435576,1.863528371,-1.194729511,0.848865341,0.483155435,-0.681687646,1.133652316,-0.084674769,6
2.426641805,-10.05287146,20.01272451,0.002733277,0.851413154,-0.590780802,-0.294941525,-9.390743838,0.720919445,-2.911658925,-4.941517924,-2.375809242,-0.546150702,2.206281566,2.105855951,4.416329287,-0.350933047,2.504611063,-1.242058931,-1.247554121,0.460237573,-4.941620193,-0.294962702,3.406518201,-0.831987886,-4.993340367,-0.040714392,-2.560596507,2.090489947,-0.747638968,0.949328923,0.185080706,-1.475479668,0.342354404,-0.408539858,6
3.648853774,-10.87043721,21.88155553,1.274618113,0.875898028,-1.094163949,-0.87277523,-10.30753094,1.124793167,-3.067840801,-5.215509751,-2.054926965,-0.692256225,1.507103933,1.498522501,4.061657844,-0.843885831,2.612347001,-1.532103283,-1.987594742,0.997325952,-4.553039602,-0.00702627,3.356314261,-1.414268007,-4.926551495,-0.357863154,-1.902384624,1.67984185,-1.295968635,0.148952573,0.525716717,-0.999699205,0.755571865,-0.022256049,7
5.184042552,-12.09370916,22.1099504,2.167336759,1.404859348,-2.401171317,-0.967757109,-10.20384106,0.974640391,-2.334099164,-3.617538591,-1.370510096,-1.045013847,1.144293192,1.247553136,4.449434087,-0.102994304,2.43420071,-1.59940549,-0.756331677,0.954655443,-4.894046808,-0.322274662,3.8741055,-0.846478742,-4.878315533,-0.107846776,-1.841086514,1.517173659,-0.162323087,-0.067102637,0.686677867,-1.467408478,1.260886767,-0.075832421,5
4.183265037,-11.34333696,21.06187734,1.35875027,1.112773713,-1.894265828,-1.00007383,-9.979339418,0.676856091,-2.349025313,-3.663502068,-1.59447383,-0.75343152,0.852859987,1.306382934,4.695304696,-0.272622048,2.376606568,-1.66080182,-0.935607636,0.893310681,-4.526012203,-0.072150633,3.290853585,-0.925083073,-4.539563343,0.171130569,-1.799955067,1.55576112,-0.083888272,-0.116510282,0.728596988,-1.673636444,1.172398462,-0.131899936,5
6.477453317,-12.73272671,23.66083175,3.162662904,1.320397996,-2.075053429,-0.940456944,-10.91600886,1.7709518,-2.916716907,-5.49724566,-1.817793061,-1.269928223,2.1754262,1.617443955,3.916667555,-0.444090403,2.636305353,-1.271781969,-1.692337931,1.197875669,-5.025912425,-0.74550691,4.458357202,-1.524617518,-5.626257951,-0.790291305,-2.373311218,1.612893975,-1.161270965,0.458663903,0.358808078,-0.583403763,1.02992684,0.105297417,6
3.005853656,-10.18175499,21.08958292,1.022616924,1.202565538,-0.845834879,-1.092360196,-9.986038999,0.920519742,-2.480931022,-5.064112312,-2.090047636,-0.667236183,1.342986543,1.361850204,4.010436169,-0.766695563,2.381239569,-1.440344893,-2.224593808,1.048662571,-4.61435134,0.117834283,3.353379044,-1.306303297,-4.73074409,-0.356328427,-1.97823088,1.441023619,-1.222973784,0.057947944,0.677374509,-1.028454663,0.819815807,0.162779762,8
-2.927561169,-7.590056148,13.27660535,-4.998470286,1.028571067,1.915454388,-0.21693586,-7.315191929,0.090808852,-3.541984568,-5.04604209,-1.484711485,0.663819865,0.046457263,1.361436185,3.017598279,-1.378232577,1.405826872,-0.684013944,-3.807918011,0.707560185,-4.525023916,0.14971818,1.648477491,-0.159981323,-2.826850045,-0.298838931,-1.297093139,0.329314094,-0.677258042,0.045095224,0.8636192,-0.911163766,0.500259879,1.377465401,5
7.204535337,-13.12069693,24.01220033,3.83077768,1.586882958,-2.322341255,-0.851349626,-10.91998934,1.94045249,-2.830514759,-5.652878463,-1.70388907,-1.340354521,2.732269099,1.416680005,4.099877907,-0.346927031,2.633550996,-1.158686221,-1.767228209,1.173155042,-5.10376655,-0.660705244,4.548347136,-1.450716251,-5.875432787,-0.750759874,-2.406593168,1.770410557,-1.382460998,0.823638464,0.334112338,-0.48011867,0.887312188,0.131192396,6
4.251541318,-11.36524028,21.25577675,1.464484442,1.084723643,-1.890175261,-0.991319525,-10.03853547,0.730767263,-2.330901295,-3.72751053,-1.618692996,-0.791936695,0.909905441,1.34062656,4.71235289,-0.291260888,2.350397295,-1.609090371,-0.924660609,0.939240388,-4.550844929,-0.066874759,3.360083653,-0.986090599,-4.608009929,0.144903756,-1.786253956,1.569972976,-0.100317477,-0.10114363,0.706041282,-1.654831878,1.154600578,-0.108147432,6
5.671466144,-10.90904147,23.11159552,3.281477207,1.770142884,-2.636362249,-0.857780767,-10.29536314,0.747576965,-2.749115649,-4.475332717,-1.250179751,-1.184534456,1.53403674,1.305237822,3.501418836,-0.169893828,2.782949554,-1.725743343,-1.207260186,1.280481976,-4.960371272,-0.518293187,3.540530799,-1.040515304,-5.690920678,-0.603223306,-2.340271379,2.019156946,-1.135744085,0.40392656,0.390562052,-0.896170623,1.073036519,0.223540754,6
7.282232644,-12.23640111,24.21210717,4.923853658,1.557457122,-2.961418889,-0.333813834,-10.63573117,1.209893896,-1.719735587,-4.415701946,-1.835438256,-1.57650312,2.653717788,0.814085896,2.786760529,0.019056122,2.582583862,-0.96822447,-1.370979629,0.5767148,-5.249992381,-1.726114944,3.677866429,-1.414444545,-6.333923866,-0.935826691,-2.369589902,1.769141569,-1.045871251,-0.530008261,0.170957876,0.519952841,1.065836658,-0.59310955,5
8.122956345,-13.90641525,24.49783635,3.817550591,1.783317437,-2.469436952,-0.904608625,-10.91708937,2.031516535,-3.093689672,-5.241927886,-1.384516857,-1.319269095,2.539125227,1.285616698,3.800355638,-0.230237746,2.799013326,-1.487564391,-1.510899038,1.182801392,-5.526768583,-0.994274394,4.743612381,-1.398926494,-6.037270907,-0.880717336,-2.548895994,1.803940977,-1.514975397,1.05050947,-0.052363566,-0.559616008,1.180532772,0.489892948,5
5.093954085,-11.67654689,23.4228761,2.305952884,1.117233845,-1.939875144,-1.038322934,-10.40444257,1.314115737,-2.990062969,-5.083805839,-1.97470856,-1.037599795,1.666786987,1.287215587,4.135670642,-0.646698068,2.734590935,-1.576824827,-1.439810435,1.109551978,-4.974502496,-0.265706247,3.724360118,-1.246445189,-5.708856034,-0.64241099,-2.172166574,1.946949223,-1.307391365,0.66042668,0.205057387,-0.779287523,1.174404887,0.000336337,5
5.978692766,-12.29839132,24.07284915,3.024878388,1.301483111,-2.248723429,-0.960111312,-10.57975697,1.717672775,-2.814709165,-5.107375689,-2.088116178,-0.919296974,1.983121009,1.254568222,4.0726028,-0.365570779,2.643866608,-1.532302536,-1.582669127,1.204319456,-5.11815947,-0.632355753,4.330478376,-1.489344326,-5.937387638,-0.904159278,-2.546394956,1.834597259,-1.138387078,0.512812601,0.330299169,-0.580716534,1.071396791,0.106956275,5
3.397476373,-10.17803568,21.44058986,1.258797424,1.142744607,-1.04919002,-0.852476646,-9.989728718,1.262912859,-2.882986548,-5.073780543,-2.065462103,-0.834138234,1.350209261,1.168027144,4.03771196,-0.438408173,2.461507962,-1.288760882,-2.08262333,0.880721967,-4.286130869,-0.058278426,3.191176035,-1.402425266,-4.857534674,-0.371649823,-2.077292599,1.351956981,-1.1887953,0.403797278,0.601058145,-1.071538686,0.906954651,0.044903171,6
6.889474256,-13.0088709,24.09390655,3.37407546,1.34554676,-2.165412758,-0.944005621,-10.95144889,1.90034684,-3.145493966,-5.510064645,-1.856305613,-1.122798212,2.459403098,1.54587481,3.857114142,-0.319256005,2.777098499,-1.345059235,-1.589149068,1.075587266,-5.231182093,-0.749806177,4.549395254,-1.44483802,-5.847542059,-0.781847768,-2.445690957,1.5045902,-1.325293259,0.523713955,0.140472019,-0.520306201,1.11291003,-0.074127916,6
6.187680006,-12.17085846,23.19690399,2.617722608,1.803902005,-1.898818597,-0.775621375,-9.822694688,1.614840169,-2.705563503,-4.859407633,-1.654326893,-1.06015373,1.859518855,1.057980285,3.508060004,-0.856988093,2.991209553,-1.880416783,-1.704787176,1.043328231,-5.673568015,-1.005409591,4.153501528,-1.125149013,-5.699134155,-0.877534866,-2.126283186,1.900059297,-1.455531924,0.631143167,0.181211633,-0.189287679,1.428539736,0.669354608,6
3.460619952,-10.37717645,21.53960974,1.11221476,1.101531318,-1.173195901,-0.991001529,-9.896916117,1.233771407,-2.962667927,-5.115848055,-2.101997161,-0.449293266,1.587407346,1.453150997,3.476619519,-0.886204974,2.559631509,-1.323142419,-2.039518429,0.940132553,-4.260300143,-0.269781593,3.528520896,-1.214051619,-4.757805669,-0.379488457,-2.010340964,1.351770738,-1.088047913,0.00037652,0.619617011,-0.872132316,0.834804222,-0.017027612,6
5.472748707,-11.48983958,22.59603551,2.16341949,0.50671641,-2.085545485,-0.937459599,-10.79043653,0.952450889,-2.81937058,-5.250900158,-1.717221112,-1.376369009,1.785620917,1.802290817,4.379586002,-0.461932823,2.214130722,-1.09386011,-1.632920139,1.402329045,-4.870095987,-0.090463436,3.318594087,-1.508661179,-5.414191843,-0.844841218,-2.409149403,1.04385514,-0.833555789,1.068093407,0.135373846,-1.303334798,0.71402318,-0.273139146,4
5.848185387,-11.98420678,23.58810363,3.30910687,1.113332862,-2.316331365,-0.836482507,-10.96673805,2.118945022,-2.971881384,-5.553315887,-1.49837983,-1.622252252,1.258365955,1.544284707,3.849283769,0.02219619,2.798049582,-1.04580977,-1.625518597,0.647202283,-3.96290569,-0.016723131,5.442080715,-1.185585603,-5.777667215,-0.873797927,-2.907731378,2.00852041,-1.932654119,0.706739991,0.457233346,-0.642020856,0.933943535,0.068747109,6
7.00877501,-12.9852056,24.26890888,3.486760971,1.376147819,-2.293149022,-0.893579792,-10.93753924,1.808257776,-2.961243778,-5.554946727,-1.771816308,-1.267996113,2.370594657,1.53903471,4.041119576,-0.410157402,2.71427204,-1.318537875,-1.610180148,1.274131162,-5.258236637,-0.788944849,4.562698694,-1.574440383,-5.908045343,-0.892619457,-2.507208535,1.794171812,-1.307351329,0.677635934,0.255959107,-0.456328276,1.114824606,0.115878227,6
4.906563491,-11.35222372,22.79633611,2.460103356,0.818764232,-1.570767545,-1.265652489,-10.40160659,1.381422861,-2.634651667,-5.057888759,-2.108786914,-0.735225106,1.871656638,1.71547064,4.02588714,-0.594268313,2.287802897,-1.619865041,-1.97774559,1.184478143,-4.606856556,-0.547802418,3.654719937,-1.445388513,-5.039116761,-0.632637359,-1.953081367,1.623691555,-0.947052417,0.188998514,0.57902864,-1.084569357,0.910102322,-0.067306526,6
