0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Final_Marks
15.75510592,2.112434596,-10.55709523,-3.266886125,0.818923006,4.45851908,-1.947698023,-2.913916619,-4.128075642,-1.093397746,6.531788182,-0.753219648,2.135805059,-0.750590263,-0.406575228,0.457288082,0.884378268,-2.002711301,-3.625331969,-5.099447036,6.44960839,-7.081598866,-3.597363222,-4.307519659,0.635820484,1.219266264,0.906199562,-1.540455293,1.139585984,3.683954656,-0.847924491,2.755909278,-0.858517757,0.955071938,-0.171565753,-4.050324758,1.873490202,6
15.72811464,2.005685701,-10.69787653,-3.480850979,0.944161813,3.941090411,-1.921913842,-3.276553905,-4.194592191,-1.127640964,6.505437655,-0.827950464,2.02713996,-0.749059952,-0.236928568,0.510341304,0.788387959,-1.630176366,-3.265472959,-5.343743836,6.366811674,-6.98595686,-3.453454054,-4.203098625,0.47452061,1.007812575,0.598464018,-1.571426996,0.756238427,3.085251691,-0.545769743,2.349198045,-0.794499537,0.967218584,-0.335992818,-3.435832729,1.861379792,6
16.25910727,1.796245972,-10.94734074,-3.62077179,0.863557207,4.163906089,-2.015389179,-3.367068333,-4.465018585,-1.151600637,6.949019366,-0.895565744,2.065262484,-0.717665499,-0.256086929,0.304581103,0.606198683,-1.713507618,-3.361381854,-5.333178883,6.317186804,-7.318877927,-3.539402021,-4.481719921,0.759741339,1.226045535,0.285889348,-1.451933159,0.783117589,3.167166038,-0.63279853,2.538348394,-0.681397878,1.205053454,-0.484401245,-3.421976348,1.902780726,7
16.47350832,2.063769832,-10.99543798,-3.556787589,0.924565986,4.369237959,-2.008211659,-3.374911174,-4.334280998,-1.221616982,7.083069837,-0.688904241,2.18831878,-0.796870134,-0.368087633,0.019086831,0.793079914,-1.89004265,-3.694156692,-5.322585712,6.282610026,-7.355548106,-3.373246017,-4.33292703,0.689984158,1.318061063,0.41844525,-1.458728669,0.844154383,3.291532253,-0.854042945,2.621457557,-0.812369837,1.278768782,-0.451319315,-3.691860543,2.149269485,8
16.19834779,1.857649643,-10.91056225,-3.577250621,0.862485159,4.170761409,-2.043897412,-3.294612089,-4.497344176,-1.123568613,6.986102118,-0.919479458,2.087647134,-0.692268873,-0.323040147,0.240993509,0.676512458,-1.772098578,-3.459615648,-5.29969754,6.359389109,-7.275156821,-3.437282253,-4.410636893,0.761841915,1.260945589,0.255794664,-1.402844725,0.774149975,3.210927721,-0.595750409,2.534266753,-0.622002371,1.266296685,-0.441556985,-3.455220439,1.910957514,6
15.44525773,0.841296762,-10.86879831,-3.717551144,0.568660358,2.904567137,-1.849957914,-4.084154979,-4.36894213,-1.153457045,6.090125639,-1.408127478,2.051947418,-1.272345883,0.181871872,0.614905286,-0.01462524,-0.840284225,-1.370570179,-5.329485603,5.86493218,-6.711784512,-3.71301597,-4.164968693,1.206926821,1.134494572,-0.051177853,-1.655766425,0.386866337,2.183773925,-1.118974059,2.099579254,-1.027328379,0.745805134,-0.193526247,-1.530511706,1.183781716,6
14.79645007,1.292136731,-10.57915102,-3.603266234,0.279134128,3.230210084,-1.843777873,-3.222152335,-4.344795104,-1.080130684,6.74890589,-1.409581016,1.494216375,-0.242873908,-0.259257132,0.594061044,0.239957216,-0.687770922,-2.317583161,-5.064732213,5.989715142,-6.884248492,-3.64372786,-4.440869748,1.174850778,1.521800005,0.70816522,-1.603374428,0.251491165,2.580813034,-0.918330678,2.282599784,-0.526419261,1.155892184,-0.107678554,-2.658714788,1.420517924,5
15.4935345,1.274626433,-10.84033554,-3.560058037,0.56932195,3.822531353,-2.190355899,-3.659594163,-4.540220101,-1.033379587,6.568170472,-1.227978542,1.577009685,-0.828001611,0.049769396,0.551215142,0.243874226,-1.215768011,-2.327331314,-5.704763027,6.166762513,-7.100128387,-3.653233395,-4.39331216,0.50479517,1.119524516,0.258985914,-1.489235007,0.805145516,2.997576442,-0.910404171,2.310888354,-0.89260827,1.129676033,-0.19320873,-2.663320151,1.337859012,6
16.07248682,1.589568783,-10.97329645,-3.316634728,1.359773915,3.611560809,-2.215710073,-3.361539087,-3.732824662,-0.961854871,6.426963528,-0.697458285,2.28595641,-0.720542966,-0.500144073,0.244554616,0.668204466,-1.85340166,-3.227673383,-5.140906138,6.175832436,-6.928287401,-3.485300695,-4.471885709,0.960782491,1.825253835,0.073043336,-1.282899609,0.807431823,3.189543576,-0.627093964,2.283457765,-0.819778979,0.966076677,-0.332368767,-3.321955658,2.174962896,6
15.98917369,1.561772833,-10.87523657,-3.846023064,0.593389947,3.645137132,-1.951478982,-3.588416561,-4.683488228,-1.16235272,6.777244193,-1.010009252,1.811131975,-0.875331321,-0.182316429,0.203073505,0.52085634,-1.452314802,-2.781786626,-5.433692255,6.185026555,-7.119281193,-3.538006112,-4.339334326,0.813800495,1.201777041,0.222455425,-1.391448436,0.593154453,2.80736787,-0.836460386,2.561812782,-0.74962284,1.177919919,-0.381926088,-3.008260678,1.977644493,9
16.08303067,1.498528636,-11.00517319,-3.766543157,0.781546817,3.878395948,-2.096065786,-3.745493837,-4.67317564,-1.141890295,6.893284277,-1.205565676,1.817010815,-0.885603903,-0.133210225,0.307771218,0.315033025,-1.136768461,-2.405805276,-5.666173541,6.079757855,-7.220377198,-3.62892758,-4.558472519,0.850799849,1.114862634,0.10855449,-1.496822822,0.733940145,2.93278691,-0.852564796,2.451927891,-0.889879111,1.212334703,-0.497399499,-2.690422024,1.733446921,8
15.62088377,1.441663901,-10.76860289,-3.562350792,1.126061929,3.665419677,-2.023333295,-3.892271387,-4.396895932,-1.261831018,6.73322348,-1.224952173,2.008484976,-1.030594587,-0.196718098,0.221461558,0.412404804,-0.714449501,-2.085147413,-5.437651814,5.889221765,-6.943602092,-3.842816639,-4.41208549,1.012394378,1.2805929,-0.047118576,-1.565348673,0.730825539,3.125149521,-0.960504797,2.402398707,-0.771263053,1.060843968,-0.336782857,-2.304614778,1.513595462,7
16.01121493,2.110316263,-10.37900525,-3.538869832,2.019296173,4.742447611,-1.840622002,-3.057528576,-4.241295991,-1.106553901,6.901988957,-0.647086352,2.257789514,-0.587790095,-0.567420727,0.277633544,1.210948103,-1.965143936,-3.729937523,-4.791403942,6.766032859,-7.246448266,-3.498275714,-3.871728772,0.944053211,1.432627595,0.960053234,-1.949555521,0.859210072,3.468477147,-1.119873345,2.600195989,-1.092783809,0.565263473,-0.025661112,-4.091525657,1.977347923,6
15.9861141,1.465693179,-10.90470801,-3.856340766,0.799847463,3.679342381,-1.99945567,-3.522049806,-4.712234931,-0.953002837,6.962890404,-1.128251057,1.739585164,-0.866489226,-0.339756521,0.268883446,0.422502165,-1.33071597,-2.721549166,-5.437060902,6.137803805,-7.133746212,-3.659217937,-4.452282419,0.721117947,1.306271022,0.119856387,-1.368586279,0.541775555,2.814021823,-0.881988826,2.51974052,-0.811256846,1.132651097,-0.37006441,-3.042440948,1.841563326,8
16.03102634,1.999094775,-10.26620353,-3.531144501,1.003314355,3.677214694,-1.910394925,-3.646916331,-3.567307798,-1.229002582,7.239432219,-1.732622711,2.19844081,-0.518572313,-0.557356969,-0.116114118,1.062977235,-2.186617018,-3.91674118,-5.024505167,5.933428837,-6.985890434,-3.700717659,-3.973271388,1.055420508,1.594907009,0.489773792,-1.508883215,1.145238718,3.132648628,-0.5491757,2.671874012,-0.317005659,0.475916757,-0.406341408,-3.52246007,1.91063716,9
15.15168328,2.115938521,-10.53629623,-3.475364951,0.793680441,3.495583753,-2.12061373,-3.4794988,-4.396465459,-1.120229074,6.342406367,-1.008564949,2.112616574,-1.146519903,-0.127933667,0.682638181,0.602952199,-0.895546881,-1.903647005,-5.406549719,6.101249976,-6.658849956,-3.411191473,-4.3916894,0.382473724,1.080925912,0.733230132,-1.084148235,0.795753383,2.685494638,-0.804104646,1.805857641,-1.147374846,0.874589957,-0.470711884,-2.623686228,1.575971708,6
15.17699862,0.881467222,-10.39859641,-3.620810072,0.995081533,3.323860429,-1.951807651,-3.895556735,-4.777835808,-1.123463438,6.280835777,-1.584754647,2.048698465,-1.060525941,0.14628384,0.584367814,-0.211263287,-0.00853088,-0.995885445,-5.611531864,5.91520324,-6.956819961,-3.923700302,-4.29162193,1.149349848,1.159769876,0.183862083,-1.863315856,0.44164572,2.960273876,-1.162739034,2.319176613,-1.312493921,0.611747167,-0.112855404,-1.592364938,0.832824783,5
16.01638326,1.990380006,-10.27138259,-3.529435042,0.946439096,3.685745984,-1.880395099,-3.589901493,-3.567237209,-1.214902497,7.214038923,-1.754663311,2.234303731,-0.455829441,-0.525167067,-0.030412882,1.049770901,-2.272796179,-4.070093293,-4.952587229,5.951823089,-7.032367411,-3.724380686,-3.951952807,1.013965179,1.636525881,0.537522409,-1.46198865,1.094642729,3.157851949,-0.456407078,2.707417521,-0.257036208,0.429962379,-0.445380119,-3.63833544,1.79214797,7
16.58022235,2.941845372,-10.38917007,-3.189246384,1.253566708,4.720707401,-2.038424198,-2.632535632,-4.120017117,-1.660524877,6.840717967,-0.612125831,2.227456808,-0.17796902,-0.315577061,0.359582327,0.90663816,-3.060673152,-5.096626835,-4.410645665,6.765607509,-7.979755842,-3.026999527,-4.280584214,0.684771495,1.726967619,0.776921126,-1.2814466,0.708345075,3.825210029,-0.755549619,2.724907051,-0.440855885,1.354338548,-0.374741363,-4.729796834,2.938457137,6
16.26820754,1.73902884,-11.07243736,-3.770702171,0.854956555,4.110498825,-2.019567817,-3.471111071,-4.623263654,-1.095333194,7.025164917,-1.042414269,1.998611082,-0.776401024,-0.286231885,0.242052193,0.570984791,-1.581488881,-3.214596265,-5.372900326,6.226832773,-7.397937775,-3.507355329,-4.374711292,0.754854865,1.293875212,0.170101432,-1.452873861,0.646253602,3.04499494,-0.725053448,2.593335674,-0.655780519,1.223949058,-0.527102236,-3.258865391,1.881970273,6
16.03948688,2.036248635,-11.10677248,-3.38857513,0.724171721,4.242195678,-1.859867318,-3.131450531,-4.6276465,-0.97790893,7.021521178,-0.927800017,2.048572086,-0.522545759,-0.186819319,0.39731416,0.739032192,-1.631399173,-3.413792405,-5.35924996,6.211551939,-7.429967223,-3.483775191,-4.439634199,0.886371219,1.32254262,0.2280482,-1.407217124,0.695108715,3.245751704,-0.697454121,2.56106525,-0.552878177,1.356042773,-0.361920421,-3.447312292,1.86573303,6
16.19031767,1.973559835,-10.68987715,-3.62640237,1.214995739,4.317882885,-2.028539567,-3.314326077,-4.355196861,-1.193885332,6.929865524,-0.879999531,2.239112796,-0.764596243,-0.482568353,0.37779611,0.853336793,-1.680006062,-3.453113832,-5.216260713,6.481374867,-7.186343156,-3.5388206,-4.352057931,0.719406508,1.269851963,0.494332323,-1.547770487,0.905289801,3.210374439,-0.678400734,2.436687444,-0.824104785,1.244118582,-0.372725681,-3.469482008,1.784740772,6
15.48258058,2.548014366,-10.32665073,-3.348656738,1.062998786,3.88203994,-2.05428852,-3.111072761,-4.069354192,-1.153151319,6.498531798,-0.514193485,2.407626091,-0.950220099,-0.435595906,0.668373681,1.032828061,-1.62623717,-3.02972671,-5.155579898,6.432888014,-6.683651239,-3.29910651,-4.139046029,0.234576103,1.004042197,0.904428362,-1.187810036,0.79634911,3.073837183,-0.624296558,2.074793564,-0.938473941,0.931023606,-0.390414499,-3.532093014,2.007172365,6
16.24426903,1.452458008,-10.44498843,-3.451279805,1.411275131,3.934175091,-2.122286668,-3.096827787,-3.973769101,-0.358206477,6.296148069,-0.18514415,2.561724029,-0.627333598,-0.40401123,0.873077432,0.652799836,-1.449318685,-3.945863568,-5.032916469,6.715287675,-6.995562866,-3.330131679,-4.355707376,1.264439296,1.162171839,0.596147548,-1.711679606,0.307352639,3.264125692,-0.606627081,2.762495371,-0.1995031,1.125627234,0.281789899,-3.797599453,2.190237199,5
15.60765395,1.217606067,-10.94574199,-3.820427955,1.039569976,3.79957562,-2.122379634,-3.92667339,-5.05831394,-0.955879708,6.702998552,-1.550580882,1.806384574,-1.107397948,-0.002005968,0.53421439,-0.138405313,-0.42964528,-1.432845983,-5.72551439,5.953946875,-7.253932417,-3.9440481,-4.622886885,0.902130968,1.202029892,0.0714634,-1.689918374,0.697341692,2.814959382,-1.210161318,2.514472089,-1.246056575,0.883465361,-0.431935544,-2.101672667,1.205766554,6
16.133065,1.799430391,-10.66200964,-3.70362835,0.884298307,4.006985334,-1.908970712,-3.29711193,-4.527128121,-1.336435126,6.58213277,-0.838731049,1.986099812,-0.774531013,-0.275190947,0.360629547,0.591243691,-1.802121496,-3.458666428,-5.383680944,6.526795691,-7.021190313,-3.540860157,-4.257689834,0.638209363,1.194353877,0.49316933,-1.501195368,0.514239055,3.047929764,-0.601639745,2.120653483,-0.674922928,0.885847927,-0.404295253,-3.502311782,1.960776749,6
16.00219711,1.533281564,-10.91167099,-3.848733996,0.771374004,3.645154039,-2.005209985,-3.597366896,-4.680688527,-0.962899481,7.038610461,-1.065683072,1.696942645,-0.903168099,-0.361056104,0.182106089,0.47719972,-1.399186273,-2.763607683,-5.514211671,6.06979865,-7.101968979,-3.606378394,-4.41215149,0.688563778,1.269408599,0.076518507,-1.356267385,0.550942909,2.783388201,-0.940635568,2.53243678,-0.769889574,1.207790128,-0.352409641,-3.068144448,2.048525438,9
16.12948999,2.078063217,-10.59898751,-3.339554614,1.066304679,4.346459156,-2.032296029,-2.895446739,-4.221910471,-1.114957036,6.699085059,-0.737772986,2.090468808,-0.594674605,-0.408261524,0.385810313,0.758043103,-1.983326694,-3.75672472,-5.056192106,6.65266328,-7.036207179,-3.470746363,-4.251246288,0.646260461,1.22546887,0.437858995,-1.323314431,0.991125363,3.333152159,-0.667175244,2.743834852,-0.718693964,1.189694643,-0.082775216,-4.002174166,2.240515233,6
15.75890925,1.774796222,-10.64381215,-3.507563007,1.007390631,4.078896716,-2.014853607,-3.396711397,-4.289245377,-1.143394134,6.661839287,-1.049848213,1.998673914,-0.70874098,-0.120264211,0.480771619,0.624930509,-1.362205951,-3.013295374,-5.308254296,6.305227913,-6.842207301,-3.384060109,-4.154046207,0.659441546,0.999476422,0.375975763,-1.662782728,0.779474281,3.165841674,-0.788751801,2.455214542,-0.791172353,1.067704723,-0.239578583,-3.12442497,1.541155309,5
15.92229227,1.621327128,-10.80125899,-3.767536443,1.022416919,3.741270116,-1.822706256,-3.524474207,-3.907653649,-1.200598177,6.740810068,-1.486083629,1.795524687,-0.868141849,-0.326471093,0.250835637,0.413369811,-1.318072197,-2.781672445,-5.297507408,6.055925637,-7.056565256,-3.535004243,-4.419887021,0.899301175,1.314473952,-0.002353697,-1.563248747,0.703268544,2.843489604,-0.665609385,2.584437596,-0.621844791,0.81566168,-0.712375456,-2.857929981,1.469502447,8
15.67784324,0.840969946,-11.10000892,-3.976382047,0.726126343,3.614156113,-2.308807147,-4.270694817,-5.126879542,-1.021589937,6.758458418,-1.929255134,1.516792916,-1.239768534,0.322358341,0.494955749,-0.464954771,0.135491866,-0.770013605,-5.990599946,5.507312737,-7.338922398,-3.972218376,-4.564392738,0.978301036,0.976019267,-0.289361656,-1.772236312,0.591006629,2.523181726,-1.303882514,2.419379405,-1.320991212,0.904500684,-0.464750674,-1.448961451,0.808779662,6
15.92516235,1.223027359,-11.0602097,-3.670596173,0.667835306,3.663273142,-2.007104843,-3.784685395,-4.709102351,-1.200838285,6.716484104,-1.403249947,1.745456865,-0.888362475,0.03030891,0.51741921,0.31640703,-0.837725194,-2.06784087,-5.532398307,5.869988102,-7.221387006,-3.831600909,-4.525961348,0.968277933,1.128559449,0.166098691,-1.460150759,0.480564526,2.744906392,-0.856900447,2.215900149,-0.890229719,1.117551651,-0.422878726,-2.084094364,1.41579579,6
15.26814648,0.963980549,-10.54249365,-3.611673111,0.895695098,3.485684426,-2.195314193,-3.980292037,-4.773650491,-0.88067636,6.416739434,-1.775444551,1.179415078,-1.120159218,-0.067843785,0.540714679,-0.093503539,-0.154891938,-0.955871864,-5.688474714,5.700832764,-7.133585169,-3.628870976,-4.349852677,0.692565764,1.003490517,0.165399502,-1.645041125,0.878797524,2.721885267,-1.62122353,2.385872473,-1.410375356,0.878338388,-0.5118553,-2.009565784,0.95501517,6
16.34985249,1.880652059,-11.00452991,-3.702514277,0.759533781,4.116804934,-2.013571381,-3.40920518,-4.463009286,-1.184154545,7.023251755,-0.853524082,1.985544802,-0.747696469,-0.34215566,0.187978544,0.711384928,-1.847536332,-3.503530657,-5.394351548,6.261460671,-7.294093397,-3.417768748,-4.430328802,0.706039088,1.240714261,0.224227933,-1.339850584,0.754269962,3.124901531,-0.682692072,2.537896597,-0.601038426,1.331068992,-0.429973905,-3.494372108,2.166506646,9
15.54596012,1.370457261,-10.81320517,-3.417615557,1.238438939,3.69718931,-1.577367424,-3.274579794,-3.990076183,-1.172308261,6.570944556,-1.458942388,2.156282268,-0.591813613,-0.249972393,0.397358087,0.307452154,-1.270819151,-2.958920706,-4.95602105,6.063996261,-6.835545868,-3.47486366,-4.480808983,0.935074894,1.33110478,0.407514939,-1.526466516,0.828144448,2.875241018,-0.537471437,2.586624986,-0.816830882,0.724047533,-0.638989548,-2.660743338,1.232595933,5
14.71855479,0.890952775,-11.42951055,-3.850471808,0.566905648,4.019327381,-2.519083222,-4.329915396,-5.081338153,-0.665664554,6.399613481,-2.425998786,1.382373718,-1.212827847,0.530067544,0.303957868,-0.564766218,0.658422865,-0.301371526,-6.010837352,5.442001212,-7.265391899,-4.122766936,-4.254125921,1.114915665,0.958609037,-0.517260954,-2.026842237,0.64644938,2.775469398,-1.939027645,2.474614461,-1.61967263,0.673680049,-0.166987563,-0.821395075,0.203767612,6
-3.697720222,-15.62066473,0.417907661,8.459851269,19.45630371,-9.555497212,-4.576368144,2.961692293,9.537320354,4.869709737,14.03341274,-0.032805399,2.021088052,11.79762581,8.267706209,-8.955957502,-3.449421156,-2.14331402,0.193584162,-1.16082177,0.29994855,2.704653554,3.904491159,-0.259887854,0.017697248,-0.204348387,-0.876871091,-1.753511016,-0.121300071,0.063404857,-0.874762833,0.407900863,-1.286717413,-1.224182446,0.329908892,-0.78261939,-0.006999977,6
-0.984611469,-14.16215621,-1.880710513,5.643131207,16.95483237,-7.69840446,-3.941482023,1.409190494,5.900441083,4.562955918,12.61011162,-0.958279429,1.381390535,8.720178763,7.758731195,-7.688694119,-3.477875573,-0.249142452,2.366500425,-3.318295572,0.999600704,2.002146935,2.111569066,-1.62119963,0.306528986,0.426880906,-0.660239151,-2.411891798,0.733227647,-0.314004136,-1.79212001,-0.347108678,-1.498638116,-0.727238485,1.627658075,0.617327914,0.877685684,7
-1.618036759,-13.68925884,0.14667865,7.025279481,18.07579559,-9.817169297,-5.964013209,3.959001651,9.81090686,5.451098798,13.57653759,0.235089482,2.44596867,9.37456385,8.58791527,-9.352750987,-5.316360362,-0.861019641,1.468478066,-1.22290686,-1.921017798,4.761836776,5.062379941,-1.38743182,0.072722116,-1.562369726,-0.703078568,-0.584793301,0.611207904,-0.532547257,-0.915202747,0.442616834,-1.515815812,-1.244117614,0.217030748,0.221755569,1.134763604,4
-2.282941472,-13.30613143,-0.886462167,7.669686318,16.14431279,-9.368356686,-4.281487302,3.748219638,7.9354773,4.761462622,12.51614,-0.400836794,0.671765818,9.522561853,7.607440544,-8.283268561,-4.05356041,-1.158399178,0.215240234,-4.294640356,1.184293013,3.058950283,4.040227461,-1.144441945,-0.763223869,-0.239476884,-0.734993896,-1.116088569,1.18595656,-0.009808827,0.007641071,-0.105133196,0.11044141,-0.938375797,-0.90294699,-0.036006422,0.479007518,6
-1.10918455,-14.22441379,-2.233529706,6.771256603,15.52696828,-8.351312333,-4.952146378,1.382360321,8.211028046,3.85234431,13.02055244,-0.458584981,-0.490074364,8.968449246,7.49989263,-7.715703112,-3.831182931,-0.303936132,1.033849731,-4.119035201,1.190470253,4.104062873,4.467482065,-1.850371986,-1.214481525,-0.717070998,-0.322067021,-0.473588706,1.77156654,1.067271787,-0.099246112,-0.032155728,0.343820256,0.24965482,-0.715945688,0.802716641,0.134927044,8
-2.510416288,-13.79206739,-1.440110389,7.621925159,16.30347612,-8.667806234,-4.898359285,3.990159165,7.68403681,4.397765052,13.08132387,-0.782507779,1.259922294,10.13434318,7.252633382,-8.430265709,-4.133926595,-1.137226126,0.106875807,-3.862082646,1.227472157,3.119885817,3.294051572,-1.422012495,-0.184207769,-0.066254014,-1.019835394,-1.085720964,1.17602494,0.55022807,-0.465576596,0.357615374,-0.286012351,-0.505988774,-0.228628047,-0.215002358,0.781268763,7
-2.739018984,-13.95707057,-1.111380984,7.86672689,16.01810706,-9.040778161,-5.374764514,3.578871132,8.223616275,4.204557162,12.70649436,-0.814756957,0.515050806,10.08247214,7.906664245,-8.477210284,-3.741156923,-1.159321591,0.108148105,-3.771749497,1.33500851,3.721624184,4.098552028,-1.462225878,-0.613804809,-0.525683309,-1.101396988,-1.406744356,0.971386997,0.315762025,0.038321393,0.164261742,0.440118261,-0.642840417,-0.487489587,-0.152028742,0.118863384,6
-1.772744906,-14.12257827,-1.478819585,7.774677459,16.20928487,-8.966220268,-4.491214583,3.07704902,8.329092777,3.854823381,13.54098452,-0.722362803,0.071386747,9.985812362,8.259717183,-7.811333376,-3.481859789,-1.555700951,-0.244618311,-3.611598175,1.050860432,2.948956706,3.886852882,-1.313202568,-0.530495965,0.169906242,-0.897532608,-1.449812201,0.614534388,0.443986212,0.447606027,0.592005091,0.313723197,-0.52366813,-1.369145489,-0.379935478,0.140665485,7
-1.353898548,-13.48059138,-2.773880973,6.483778807,14.49067319,-8.885561959,-4.7756714,2.565381211,7.051380036,4.303709188,13.03614691,-1.417561905,-0.125719559,9.072366634,7.409378033,-8.350361094,-4.122460177,-0.453176215,0.77261697,-4.964990691,0.524838728,2.625892825,3.353387304,-1.865445991,-0.73777067,-0.190829522,-1.406102644,-0.967404308,1.501276363,0.147368941,-0.020068165,0.143852594,0.226298268,-0.097053381,-0.626662803,0.357008507,1.000597627,10
-1.473229839,-13.8749052,-2.453685854,6.822611625,14.70413439,-9.057818173,-4.665583845,2.846173713,7.542781632,4.342434767,12.93853416,-1.360954567,-0.058438488,9.494645081,7.572367881,-8.186922277,-4.211367062,-0.682425206,0.653643313,-4.807755303,0.847142033,2.870830823,3.426354186,-1.983323351,-0.823873762,-0.310768383,-1.188136396,-0.961991271,1.522928796,0.300739137,-0.022030384,0.345464041,0.187373536,-0.20153846,-0.712430468,-0.086069716,1.000220991,7
-3.270565931,-15.81254631,1.765103274,10.22023001,18.53597048,-10.01922593,-4.980336586,3.714542344,10.28370976,4.903205272,12.47884556,1.605238084,2.140218432,10.3375217,6.757273527,-8.336703401,-3.080081572,-2.391757005,0.702418241,-3.676270031,0.758701292,4.07543635,4.744255949,-0.747747727,0.892198185,-1.19697135,-0.894220322,-1.818287428,0.028810482,0.757826799,-1.221359139,-0.013082409,-1.08583853,-2.035394588,0.408537023,-0.123725687,0.576789395,3
-1.371041556,-14.17226454,-1.291377459,6.465118269,14.48423354,-9.127098822,-4.610160778,2.499671845,8.629871317,4.350389379,13.30855199,-1.003182171,0.249498182,9.100075721,7.888238315,-8.258978153,-3.781902516,-0.027485307,1.145714878,-3.439792632,-0.587847664,3.640840598,4.345858673,-1.830124695,-1.014303129,-0.895441035,-1.140949393,-0.046958513,0.88151332,-0.50854499,0.676308084,-0.069385188,-0.403278408,0.033514859,-1.383648268,0.37187944,0.690428564,6
-1.317256174,-13.50029221,-2.97532161,6.706298978,14.41858585,-8.702778023,-4.871115277,2.956948821,7.083980429,4.543870715,13.0997342,-1.653747371,0.38549245,9.252092662,7.389222616,-8.157257285,-3.938194937,-0.435395585,0.692482526,-4.761285286,0.835790268,2.913841326,2.937317198,-1.964760338,-0.69775707,-0.03793195,-1.241968701,-0.754024191,1.250912633,0.466810058,0.00252992,0.298737059,0.129203271,-0.314965001,-0.653493614,0.177980248,0.7010912,5
-4.030329292,-15.41343948,0.807414826,9.623588798,18.59298389,-10.4342013,-6.109783821,4.25362399,11.49691144,4.47569261,14.08499154,0.762783894,1.834036507,11.62427609,8.90900661,-8.860024721,-3.565259502,-2.866371495,0.112424731,-1.159350834,0.530371364,5.503830511,5.421143985,-1.594364395,-0.472967314,-1.369557563,-1.08601963,-1.595337844,0.2085539,0.510307745,-0.617076944,0.583419144,-0.631934515,-1.224257559,0.056007382,-0.372456969,0.141659218,7
-1.448221157,-13.91253828,-2.439011962,6.7637584,14.23062496,-9.381117596,-5.053854713,2.217759903,8.18568147,4.213034488,13.33802721,-0.966835794,-0.047223068,9.273326845,8.000056893,-8.458692393,-3.57322066,-0.76158836,1.00512735,-4.491833014,0.37858867,3.431282775,3.740225668,-2.143444223,-1.315849473,-0.584260821,-1.382783134,-0.958536758,1.397424409,-0.203191295,0.517189587,-0.054434092,0.44883035,0.184151231,-0.563438506,0.562075522,0.884036554,10
-4.006465871,-14.78275449,0.319135785,8.995867034,19.2010643,-9.528200063,-5.828725139,4.621999899,9.857730776,4.662381973,13.94050122,0.421915666,2.151510696,11.22451707,7.986857455,-8.937331259,-3.738752839,-2.582690626,-0.059806552,-2.09531404,0.69377225,4.504309714,4.728961107,-1.497353388,0.338334963,-0.752057162,-1.08082243,-1.771143813,0.409715331,0.930304565,-1.033737812,0.513789031,-0.561059067,-1.29485794,0.06280379,-0.362186029,0.291375083,7
-1.703010262,-13.98717524,-2.370316127,6.677339599,13.89406526,-8.978178848,-5.296143668,2.013045952,8.052675314,4.449618293,13.36669177,-0.931689509,0.290537847,9.561931706,8.048106877,-9.057919485,-3.662835137,-0.642723527,0.727290229,-4.267012827,0.39201985,3.221726417,3.616333983,-2.109030407,-1.294061274,-0.556626182,-0.982605484,-1.012140261,1.100522015,-0.117842767,0.418468779,-0.182344962,0.059969334,-0.276488703,-0.470241202,0.555453554,0.834575534,5
-1.511278296,-14.28899967,-1.157776938,6.696828854,15.01880658,-9.258707954,-4.654949074,2.779895114,8.845934545,4.68296271,13.40924241,-0.890429398,0.334107221,9.36468971,8.069748136,-8.275952112,-3.691625876,-0.20694715,1.094371293,-3.150066713,-0.682368965,3.783151422,4.562262788,-1.816126544,-1.089858519,-0.894208851,-1.041389241,-0.174928385,0.783512012,-0.358702791,0.702508933,-0.105652589,-0.452626921,-0.085548043,-1.309163554,0.14156867,0.411781815,6
-1.695138524,-14.1005905,-2.252019196,7.022633162,14.65690495,-9.448716739,-5.146466911,2.494583302,8.478966489,4.299538763,13.39787791,-0.843247872,0.120013001,9.622990738,8.112103861,-8.475915303,-3.606592134,-0.980192739,0.89163726,-4.199837326,0.40560836,3.601410221,3.889321332,-2.097005968,-1.311964487,-0.636265565,-1.325348736,-0.985178671,1.25635661,-0.115107083,0.506950272,0.003208521,0.354191733,0.053691541,-0.546621906,0.372877356,0.700082417,7
-2.871325096,-14.36410912,1.489810061,8.803265324,20.07403114,-10.39667959,-4.183166971,2.855397016,10.58611116,4.733029936,12.91082959,2.161577966,2.640587357,10.8097711,7.231494299,-9.752355913,-3.392491701,-2.112574494,0.444442414,-1.574754066,-0.213027988,5.052528278,5.082230478,0.239652094,-0.613950759,-1.339650559,0.258493357,-1.970160727,-1.335687523,0.681367439,-0.417669222,-0.917979343,-1.556174963,-2.101474469,-0.053357644,-0.010782446,-0.414240389,3
-1.448221157,-13.91253828,-2.439011962,6.7637584,14.23062496,-9.381117596,-5.053854713,2.217759903,8.18568147,4.213034488,13.33802721,-0.966835794,-0.047223068,9.273326845,8.000056893,-8.458692393,-3.57322066,-0.76158836,1.00512735,-4.491833014,0.37858867,3.431282775,3.740225668,-2.143444223,-1.315849473,-0.584260821,-1.382783134,-0.958536758,1.397424409,-0.203191295,0.517189587,-0.054434092,0.44883035,0.184151231,-0.563438506,0.562075522,0.884036554,10
