0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Final_Marks
1.984401707,-1.523571459,-13.02116159,2.938827828,-5.888560679,-1.249470877,-2.976496883,9.417437468,-1.750926615,-0.347090345,-1.020835512,3.632650982,-0.236833653,3.497602282,-0.393687117,-1.535023236,-3.924168468,-2.222571586,-1.282516425,-1.930711848,0.758302678,-0.411649916,-0.788882038,0.853818666,1.339363208,-0.40694252,0.892852519,6
1.677954987,-1.182021186,-13.27091501,3.076958717,-5.951641541,-1.141052184,-2.668398201,9.670972625,-1.873542917,-0.420492394,-0.815988135,3.76510145,-0.13733869,3.408758904,-0.039331922,-1.359545671,-3.844550536,-2.114057853,-1.443514816,-2.039762246,0.624457064,-0.475742758,-0.551442537,0.46868815,1.320540476,-0.233870179,1.039466481,7
5.089774441,-2.265473282,-14.96291219,6.388875592,-8.109236745,-0.328253916,-4.987467012,11.08908151,-1.868683397,0.092424427,-0.935417897,4.623976015,-0.925971758,3.201220986,-1.074927737,-1.447426127,-5.139442125,-2.563415463,-0.77486924,-1.814142796,0.630073458,-0.228905422,-0.381799105,0.938686515,1.002710076,-1.103217368,0.474905371,10
7.412434866,-2.953240471,-16.25146746,8.239378416,-9.316388062,0.598430543,-6.161011186,11.96913119,-1.855643888,0.124453985,-0.727480417,5.27135574,-1.305950992,2.878253896,-1.176784773,-1.884192426,-5.545286106,-2.685776547,-0.532740246,-1.407817028,0.5645102,-0.106970052,-0.163390944,0.834392516,0.840459147,-1.01817812,0.033512582,7
3.444769039,-1.290140425,-14.4361333,5.590862462,-8.130333574,-1.291262418,-3.621202676,11.36263945,-1.503134432,-0.016976657,0.341098641,4.191620148,0.139543308,2.703064223,0.046408812,-1.020119354,-4.011494512,-2.007187587,-1.214166624,-2.546042496,0.922195549,-0.884795758,-0.751792312,1.037461149,1.639494328,-0.289252565,-0.138658608,3
7.53886079,-3.015801995,-16.46660659,8.60840208,-9.400355523,0.565261964,-6.424612184,11.98715484,-1.803345629,0.296008368,-1.033756389,4.931717601,-1.420471853,2.527005921,-1.139517961,-1.771593393,-5.918545541,-2.693600651,-0.231733791,-1.050514991,0.842873536,-0.521059503,-0.465003547,0.822207859,0.818364578,-1.105131294,-0.083367225,6
7.208152369,-2.846162726,-16.03206757,8.12462777,-9.310748093,0.547249231,-5.984005384,11.84094507,-1.755438311,0.114731526,-0.731833291,5.289565315,-1.189711723,2.957368098,-0.926026748,-1.977523107,-5.436775652,-2.627198014,-0.545770258,-1.27855732,0.738234044,-0.172595973,-0.192143316,0.728972557,0.966884918,-0.917236084,0.0600087,5
11.13904371,-4.137531981,-18.51045139,11.03786732,-11.09907033,1.777473853,-8.423688475,13.27668358,-1.895158413,0.328465822,-0.377669305,5.939012839,-2.231996656,2.121209421,-1.740412254,-2.836535421,-6.424709519,-2.775643692,-0.107862704,-1.107586022,0.551146802,-0.023002523,-0.036514912,0.889694992,0.55927285,-0.658672177,-0.721034438,7
11.04500661,-4.355721188,-18.3527011,11.44420463,-11.27979773,1.763478582,-8.535482291,13.37454169,-2.067968035,0.582015924,-0.756998801,5.904608595,-2.127464229,2.160414136,-1.973269228,-2.605539229,-6.711340644,-2.993572662,-0.039283568,-1.018818528,0.604355867,-0.021689372,-0.152882396,1.084325069,0.413990661,-1.193663154,-0.85039154,10
11.5289912,-4.173897213,-18.79299655,11.4927386,-11.24583476,1.946725151,-8.842821169,13.5092978,-2.144045453,0.324774783,-0.275519497,6.003710977,-2.307860295,2.031231722,-1.889120615,-2.713653409,-6.570128253,-2.866618348,0.021961243,-1.18298203,0.643549669,-0.042366829,-0.179822211,1.100334759,0.549993282,-0.679547786,-0.793164679,7
11.05183354,-4.31261815,-18.01828942,11.22256443,-11.33871176,1.737236735,-8.466832363,13.20352761,-1.821810353,0.541521587,-0.901436009,6.016906431,-2.291156541,2.206129009,-1.929337885,-2.739053622,-6.810303297,-2.99239093,-0.03670875,-0.882165254,0.734353239,-0.268437228,-0.140939138,0.94575924,0.441274936,-1.025910303,-0.729548824,5
11.13116961,-4.354108029,-18.63250289,11.42650461,-11.03609381,1.864709048,-8.433160035,13.21459438,-1.928236802,0.437398498,-0.81260925,5.584970056,-2.396962059,1.811268612,-1.575084223,-2.637462462,-6.731073339,-2.851857585,0.194251171,-0.649358431,0.742911351,-0.441799497,-0.26867459,0.79580612,0.452527999,-0.949656966,-0.8145744,6
10.74329992,-4.25928324,-18.32856098,10.95185982,-10.94734376,1.42318835,-8.269952737,13.14522591,-2.109810723,0.457501493,-0.536925035,5.592443272,-2.044632936,2.078824652,-1.92835181,-2.739097377,-6.448992607,-2.948191158,-0.159356672,-0.995495752,0.776175898,-0.260493025,-0.22832039,0.975041139,0.631497237,-0.796284991,-0.698788247,7
4.030865317,-2.527042295,-13.8429064,4.834252852,-6.987792906,-0.524780834,-4.251680865,10.50493043,-1.470179286,-0.120305198,-0.491213067,3.764296996,-0.399420597,2.973485354,-0.998105439,-1.750510063,-4.16320611,-2.279697065,-1.049467262,-1.751491571,0.664052914,-0.242011608,-0.75861936,0.869243792,1.27754659,-0.675085009,0.367090215,3
10.70512245,-4.278403535,-18.3014613,10.99646583,-10.93474456,1.37064047,-8.313974378,13.18329163,-2.157517471,0.51072069,-0.651359158,5.552353016,-2.04077298,2.059079928,-2.042800953,-2.675035132,-6.556859583,-3.028031653,-0.122083225,-1.046460996,0.740102986,-0.237320479,-0.249609873,1.084381438,0.569254715,-0.9813898,-0.757211579,10
11.07270338,-4.33843901,-18.66333039,11.17515437,-11.21453581,1.596791691,-8.55024333,13.33315491,-2.202239116,0.49623994,-0.559489841,5.640140571,-2.211471526,1.998749831,-2.035451056,-2.816069011,-6.638347042,-2.995877874,-0.063997951,-1.034277243,0.718080105,-0.403201151,-0.214338604,1.034999554,0.511546491,-0.730900893,-0.907175325,6
11.95856005,-4.629829323,-19.11379669,11.73540993,-11.57455666,1.934392573,-8.920642932,13.56036352,-2.302103312,0.397360528,-0.455738992,5.813852229,-2.350247286,1.873619155,-1.912940487,-2.834371009,-6.724758531,-2.980279551,0.112523552,-0.970319417,0.697032815,-0.297717602,-0.228491933,1.060072169,0.466443875,-0.693225305,-1.067991777,7
9.659813259,-4.109383186,-17.30245368,9.216694425,-10.73267831,1.527103939,-7.47507632,12.10026608,-2.317995342,0.410432616,-0.765093465,5.200309064,-2.177794272,2.233861478,-1.791423926,-2.767635799,-6.09785973,-2.617933435,-0.094882278,-0.913933942,-0.094770061,0.577311203,-0.252685354,0.891475382,0.409325717,-1.584405489,-0.243445615,9
5.203675021,-5.835708911,-13.42112795,3.478705597,-8.625829282,-1.054009249,-4.232892455,9.164010267,-0.373585562,-0.649842443,0.101288272,3.88717351,0.495076725,3.063424257,-0.941291667,-1.745082946,-4.872125457,-2.09346479,-0.682754568,-1.706968042,1.364134837,-0.252013412,1.194598508,0.502883444,2.336470776,-1.593838722,-0.069346121,4
8.803608083,-3.46961265,-17.22079696,9.499880467,-10.13124676,1.278037722,-6.929105879,12.32700271,-2.130123063,0.214276549,-0.757429632,5.468031411,-1.673732783,2.467692619,-1.269916891,-1.930502267,-6.151664313,-2.822746374,-0.144209195,-1.122679822,0.788441263,-0.307627121,-0.265841679,0.854718442,0.64186366,-0.897642019,-0.250490554,9
11.31624709,-4.500885485,-18.60824277,11.04487209,-11.07021047,1.93525842,-8.442068779,13.1348859,-2.39472079,0.562465553,-0.485114921,6.043387743,-1.986820783,1.886337845,-1.4456634,-2.991705257,-6.380818588,-2.919111186,-0.176709086,-0.930451399,0.632686979,-0.414243197,-0.2696886,0.804124611,0.694905726,-0.49084468,-0.901619771,6
11.86513258,-4.522215286,-19.02783568,11.62224351,-11.47007111,1.866226078,-8.838856722,13.53856499,-2.287288433,0.37781134,-0.330810024,5.815557133,-2.274408575,1.92502972,-1.918029401,-2.840266072,-6.636317658,-2.959151644,0.057143149,-1.032858079,0.689651673,-0.281269805,-0.206497312,1.073937485,0.507441426,-0.628584606,-0.979183721,7
11.16470641,-3.367748795,-18.08765372,10.30560331,-11.01758727,1.119776398,-8.363889966,12.54598148,-2.574337062,0.627913327,-0.635397946,5.11804778,-2.212237265,1.656014739,-1.428056234,-2.230686678,-6.59174944,-2.7362174,0.083408361,-0.522478249,1.090394314,-0.795400084,-0.808470892,0.858143968,0.20041261,-0.538901555,-0.650409181,6
1.364692349,-1.196108936,-12.05298892,1.674515241,-5.055872578,-1.481856909,-2.303571487,8.144259637,-1.634211138,-0.515624421,-0.417457096,2.827287465,-0.159735339,3.067067418,-0.377399389,-1.93887014,-2.723741586,-1.80329028,-1.551638511,-1.75623537,0.24665248,0.447843812,-0.97283992,0.451435303,1.506022615,-0.161611828,1.37272925,2
10.53015397,-4.179833813,-18.23176649,10.76292987,-10.82611128,1.367670351,-8.135444726,13.06910854,-2.080144435,0.444061722,-0.507315854,5.555303303,-1.999527174,2.090042719,-1.927531849,-2.683327423,-6.372406985,-2.927561617,-0.164742367,-1.04238421,0.799466044,-0.288794106,-0.228334905,0.967871647,0.626330034,-0.815825301,-0.651373262,7
7.62389579,-3.079551239,-16.85021505,8.719272812,-9.297474557,0.912619652,-6.493741185,11.82981815,-1.886147178,0.135844543,-0.5717555,4.958285745,-1.298625254,2.388143786,-1.123970881,-2.263810558,-5.727026243,-2.675568573,-0.445671616,-1.033700375,0.501904046,-0.643609237,-0.477805108,0.338893636,0.767235863,-0.954687678,-0.327991238,7
10.29195567,-3.954837485,-18.20339913,10.35817003,-10.75120959,1.46201766,-7.924959062,13.04605667,-2.086159005,0.196174821,-0.226918965,5.704568685,-1.854125953,2.204128991,-1.542874415,-2.54926075,-6.208834732,-2.820573698,-0.223801307,-1.169242618,0.780235383,-0.283441469,-0.164013777,0.900468163,0.745792468,-0.44766814,-0.658759497,7
12.07650274,-4.304722815,-19.05450421,11.16891644,-11.69784632,2.332154438,-8.754975482,13.29976081,-2.579458949,0.417664764,-0.549372433,5.765881429,-2.576212942,1.448314533,-1.645762179,-2.610385565,-7.105874054,-2.784093977,0.581127827,-0.750021869,0.743417501,-0.076827438,-0.420896112,0.757798942,0.077230816,-0.804313,-1.226645966,9
11.79217468,-3.681428218,-18.72812516,10.83707193,-11.98403357,1.604710564,-8.960260835,12.90747243,-2.356011094,0.861463642,-0.599925301,5.423852811,-2.395216261,1.590900178,-1.431160001,-2.542080386,-7.091666166,-2.976403978,0.356512647,-0.494518749,1.12846547,-0.986637433,-0.436847238,0.751604182,0.240829792,-0.268684218,-0.867428295,5
7.753177377,-3.275647282,-16.72283753,8.350571102,-9.423861553,0.325990026,-6.517364533,11.90532087,-1.948350621,0.429377487,-0.341285763,4.899989405,-1.425190413,2.451978752,-1.622695687,-2.397504964,-5.413359483,-2.705705285,-0.76716269,-1.370978746,0.795073624,-0.454739735,-0.604016952,0.99228931,1.120032404,-0.723569482,0.064515435,6
10.17789092,-4.101810966,-17.43281789,9.072287502,-9.99544073,1.990962331,-7.323458997,11.45680493,-2.431113887,0.49181348,-0.49042441,5.123882683,-1.606984647,2.095150065,-1.733997064,-3.054084779,-5.66766482,-2.416041611,-0.224460341,-0.683871101,-0.461301555,0.333423359,-0.565960505,0.965959219,0.828716292,-1.4480732,-0.334398394,5
10.38064232,-4.037888794,-18.31630459,10.64359308,-10.81825157,1.530701523,-8.063123558,13.08792236,-2.141983548,0.28503045,-0.324523893,5.708278614,-1.939369852,2.108359229,-1.559466143,-2.482807108,-6.262159965,-2.880675739,-0.155363305,-1.125673014,0.886129078,-0.314494023,-0.235201129,0.926355049,0.809345027,-0.504999946,-0.712253868,7
3.210538959,5.382291561,5.908826483,1.1869825,2.130308439,-0.174597047,-9.902529934,7.291754064,4.3072638,-4.475320351,-4.596923691,2.969881404,-0.627048306,-2.251422026,-1.528407357,5.89604973,5.433194035,3.894956933,2.853123418,1.128019531,1.867459643,0.288614227,-0.393876484,-0.789173741,-0.652089196,0.006225212,1.345074684,8
7.017315565,-1.424927896,6.424993302,-0.118082374,0.535765059,-0.167171521,-10.9373911,4.741327741,5.725413762,-4.498964881,-4.712702273,2.458169818,-0.455760469,-2.108392273,-2.751193216,4.982218827,4.565528077,4.139367973,3.417101371,2.121569751,1.524585567,1.234482297,2.293043227,-0.940095038,0.841940323,-2.328990786,1.71230216,5
4.218235275,5.552284554,6.641208055,1.602414434,2.123256621,0.28993728,-11.02884532,7.478966599,4.429854946,-4.311523012,-4.490866395,3.130475069,-0.793444899,-2.945453322,-1.392942557,6.032079031,5.791142101,4.36326148,3.148060651,1.310257843,1.693740058,0.246871996,-0.473357819,-1.051985925,-0.598511886,0.238010461,1.027742239,6
2.57920485,5.466082106,5.501121241,0.773055285,2.245650833,-0.575650511,-9.254092862,7.247062666,3.959655131,-4.253481367,-4.643284338,2.58436432,-0.623334985,-1.92121921,-1.722238276,5.500283966,5.051556261,3.600110378,2.874221382,0.984674641,2.055420594,0.312296946,-0.484110013,-0.433057623,-0.294623057,0.201628493,1.632786019,5
6.141442229,5.992121478,8.221714846,3.337113552,2.062714236,1.036835521,-12.69448175,8.108989924,5.095370823,-4.958238833,-4.581854815,3.344471092,-1.366848634,-3.615687375,-1.585813957,6.611564752,6.366438812,5.136371714,3.865165,2.376635907,1.333241031,0.224207232,-0.917403843,-1.373572353,-0.650765482,0.540633112,1.267983026,6
0.413843473,4.703637575,3.86031159,-1.321210678,2.288812825,-1.350350546,-7.193985661,6.48008024,3.377015465,-3.66035142,-4.726183865,2.480436481,-0.046766444,-0.83602368,-1.400533618,4.645708578,4.407548792,2.83718569,1.966080359,0.230422086,1.939428003,0.380164069,0.007547868,-0.286890063,-0.583758772,0.054493399,1.667952858,5
5.550591552,5.687784103,7.567426805,2.67329075,2.159669102,0.745222597,-12.16030832,7.888223702,4.777246038,-4.792633776,-4.477360927,3.341521448,-1.020627703,-3.392970919,-1.449910466,6.507994273,6.256049494,4.987438635,3.671666662,1.909515115,1.566590861,0.229224869,-0.729417719,-1.36861025,-0.637026786,0.293516105,1.061642535,8
4.900787593,5.98095874,7.27010436,2.462857119,2.030081494,0.597387328,-11.71669864,7.664835211,4.868799576,-5.021935398,-4.465248881,3.396684715,-1.078094063,-3.103378952,-1.578584519,6.525585039,6.090572684,4.772669114,3.513212302,1.776524551,1.461231558,0.110761515,-0.691828912,-1.410026042,-0.758554365,0.418033882,1.406281185,5
0.281416163,4.513873138,3.329460726,-1.542380654,1.973857636,-1.151623525,-6.715941741,5.989545677,2.862638032,-3.483769622,-4.415883051,2.344073842,-0.309090536,-0.869781759,-1.510755023,3.694044526,4.632578997,2.393403948,1.891865685,0.396711317,1.157626652,1.146998813,-0.319015135,-0.462660713,-0.495483545,-0.433248527,1.715846465,5
2.115991519,5.272883644,5.35675647,0.137403808,2.357983085,-0.686526874,-9.332403519,7.222461042,3.984216,-4.067552662,-4.848417577,2.656937099,-0.606839357,-1.964857704,-1.813488717,5.693276611,4.881674288,3.490966432,2.753762324,0.742531805,2.002040264,0.315161872,-0.516137123,-0.437785869,-0.697450895,-0.185129372,1.368883278,10
4.833269749,5.556228102,7.059711881,2.035414462,2.138723129,0.485948797,-11.56356796,7.634749175,4.517138962,-4.384537561,-4.575525791,3.190747311,-0.893613572,-3.224806745,-1.537215447,6.271311088,5.895234666,4.59019073,3.38462648,1.439153829,1.587008612,0.256099265,-0.554496384,-1.04333111,-0.670369028,0.144451853,0.947391114,7
4.338669509,5.798597468,6.915337016,1.829181459,2.278169774,0.161947807,-11.47725041,7.828129022,4.683178195,-4.554506398,-4.626526901,3.040438965,-0.991146469,-3.026483772,-1.823109022,6.395322985,5.820807179,4.520929588,3.36211539,1.413076082,1.583809548,0.19615217,-0.671658459,-1.076769938,-0.710256013,0.027522805,1.144489074,7
3.48847965,5.684327093,6.32648531,1.123709378,2.056782772,-0.582379411,-10.50472441,7.354987014,4.464910264,-4.321679571,-4.487056093,3.250228723,-0.647847875,-2.536441547,-1.80118223,5.551189134,5.593817992,4.10181924,3.240545046,1.440759498,1.76542432,0.145886931,-0.458228913,-0.878897828,-0.509063059,0.104405954,1.359460058,6
1.383261534,4.728556528,3.939382936,-0.381593123,2.171895846,-0.454085536,-7.662582213,6.711571292,3.28967037,-3.707925865,-4.456507576,2.336591967,0.16786306,-1.664961362,-1.086114666,4.795791049,4.936472916,2.924059451,1.816922758,0.728334756,1.690074414,0.298123304,-0.129905384,-0.497702337,-0.328876677,0.578199283,1.342900891,5
6.179036367,6.066232235,8.194693042,3.343759781,2.108129955,1.1564193,-13.22275091,8.343844836,4.992670251,-4.953523156,-4.800443511,3.292561705,-1.282785641,-3.910020098,-1.623287296,6.987597845,6.388602383,5.294849605,3.974974142,2.228060285,1.381986845,0.112943895,-0.881775069,-1.496143001,-0.869681995,0.242549554,0.97942635,6
11.89289964,-5.199310666,7.487519065,1.524257847,-1.107165543,-0.189403073,-11.96007007,3.562293497,7.673961758,-5.736472652,-3.602592105,2.620885864,0.452073688,-2.173930568,-4.059716466,4.411844376,4.868100096,5.206010326,4.34392637,3.96938103,0.988684449,1.233584239,3.623531123,-2.221790656,1.52374107,-2.405976185,2.80723108,2
1.496162975,5.060137035,4.766784111,-0.561202243,2.335503017,-1.281810585,-9.00410914,6.934890236,3.948305226,-3.721518177,-4.80233882,2.809980497,-0.617657016,-1.84654863,-2.010296632,5.102396253,4.869848144,3.427144641,2.591012393,1.007038715,2.335240569,0.268021949,-0.49387516,-0.450246119,-0.717507426,0.150656408,1.42070112,7
4.303144305,5.772405941,6.864882263,1.753781833,2.194307956,0.286608266,-11.40576269,7.777078617,4.661821818,-4.52098257,-4.698200886,3.046664413,-0.991892298,-3.002569834,-1.833786575,6.397384022,5.733681461,4.440581985,3.354933698,1.431589526,1.671147796,0.15603542,-0.687435568,-1.048898936,-0.809054324,0.064947191,1.201724841,7
1.874886686,3.657890001,3.025317803,-1.682802993,1.657121715,-1.672389299,-7.16930549,6.374736314,3.963201061,-2.676995531,-5.190886702,2.952457931,-0.588733649,-0.624362626,-1.402229668,3.723256688,4.145414358,2.98983022,1.059224015,-0.049640465,1.157012644,0.053226203,-0.658306016,0.653397469,-0.719027298,0.230821605,1.716152214,4
4.968706826,5.224131204,6.363344451,1.956784922,1.906438203,0.840763585,-11.33787899,6.992619556,4.029855154,-4.279929988,-4.684003975,2.708762924,-1.192769425,-3.094317592,-1.927540598,5.289429907,6.201121022,4.148908903,3.207951626,1.895145472,0.246557881,1.54860729,-0.62783612,-1.375699679,-0.913692972,-0.821341596,1.660622656,9
2.151353885,5.299299194,5.342882668,0.095133011,2.306577569,-0.659812899,-9.297538666,7.179793305,4.040930408,-4.135055914,-4.769737589,2.729013853,-0.606236329,-1.932302103,-1.672954687,5.641353841,4.944938669,3.552754598,2.758127846,0.802371225,2.041692836,0.29222605,-0.491107163,-0.554226345,-0.66881834,-0.006945085,1.411833692,9
1.853684699,5.344017517,5.168507978,-0.183138495,2.110834986,-0.805128946,-9.058509777,6.955193637,4.002808806,-4.071421006,-4.602596334,2.677168293,-0.640167286,-1.87627972,-1.621843086,5.367549528,4.867991141,3.344670865,2.609667858,0.793159254,1.937472227,0.319169591,-0.352311197,-0.717422093,-0.487069434,0.207306755,1.417176212,6
2.017071107,5.289343257,5.273964823,-0.021248973,2.316381222,-0.726737736,-9.210678352,7.138910078,4.018491678,-4.09216728,-4.776889027,2.722670196,-0.60469629,-1.911691476,-1.671849126,5.607572788,4.907297676,3.525080757,2.725495999,0.754507462,2.04836277,0.290942916,-0.49509003,-0.548239525,-0.694457681,-0.011775329,1.414838237,7
5.01469595,5.811269421,7.317433427,2.185438296,2.235921927,0.538188175,-11.99308938,7.930522514,4.80117307,-4.633178057,-4.64432946,3.212372991,-1.077449563,-3.351524109,-1.7373252,6.608463951,5.94346312,4.775004186,3.627056138,1.593954039,1.590454449,0.148730016,-0.771080631,-1.136900342,-0.815467963,0.163190015,1.06732044,8
0.758204157,4.342098825,3.986743126,-1.224734977,2.337586639,-1.392964545,-7.84971113,6.565764431,3.708495846,-3.645910477,-4.477736567,2.56819117,-0.292310258,-1.049502974,-2.027989555,4.450466035,4.704663291,3.139200247,2.140922326,0.744828974,1.972642907,0.550719772,-0.001558014,-0.350913917,-0.503952546,0.086221689,1.644145358,5
5.914877355,5.877645518,7.886963959,2.77451868,2.164714148,0.965395083,-12.79783869,8.185852658,5.019244572,-4.812958721,-4.627624203,3.354825137,-1.254168482,-3.692611568,-1.509415647,6.670615364,6.294429741,5.320920447,3.899059552,2.066329765,1.565191008,0.139215812,-0.809119612,-1.405649369,-0.724167149,0.410629732,1.039883479,9
5.264461186,5.086493661,5.390323424,2.790503116,2.210292461,0.272008463,-10.86104456,6.743653503,4.556954846,-4.600848708,-4.964881551,3.109110636,-1.594368355,-2.592446499,-2.30233815,5.02759226,5.532109752,4.349422795,2.902218686,2.19659592,0.852470768,1.030014111,-0.766968393,-1.48162529,-1.174173832,0.133185067,2.559038656,5
1.831931777,4.300889685,2.797302179,-0.85832111,1.834883216,-1.505846621,-7.28986122,5.905123715,3.675132879,-3.424579351,-3.40221265,1.71487402,-0.060519541,-1.107918987,-1.282368523,3.249560388,4.638394429,3.251918088,1.705056549,1.333419357,1.241339552,0.639870802,-0.613447499,-0.524590152,-0.473241211,1.055629105,1.804153262,2
6.179036367,6.066232235,8.194693042,3.343759781,2.108129955,1.1564193,-13.22275091,8.343844836,4.992670251,-4.953523156,-4.800443511,3.292561705,-1.282785641,-3.910020098,-1.623287296,6.987597845,6.388602383,5.294849605,3.974974142,2.228060285,1.381986845,0.112943895,-0.881775069,-1.496143001,-0.869681995,0.242549554,0.97942635,9
4.357939216,5.816163538,6.959528811,1.840549249,2.279976956,0.23437433,-11.50389691,7.834520128,4.67253377,-4.534632443,-4.63780023,3.153404482,-0.967911032,-3.093711328,-1.818237802,6.422476261,5.756140106,4.443551541,3.406708327,1.410962365,1.650491227,0.223720257,-0.660573864,-1.003288498,-0.77125937,0.056680011,1.167031254,8
4.162086374,5.872516077,7.115869276,1.797711104,2.184205852,0.254330094,-11.68068537,7.924638243,4.919601581,-4.549299053,-4.731004785,3.019966302,-1.071976887,-3.351580309,-1.894804961,6.521362999,5.760255249,4.625445363,3.401514573,1.517893407,1.461241227,0.031354267,-0.833739265,-1.118743265,-0.85328841,0.166340549,1.140091961,8
3.241413776,4.946080118,5.844565953,0.619303339,2.256623062,-0.138008337,-10.23755019,7.377495601,4.443600978,-4.223080587,-4.742871115,2.718328196,-0.680221108,-2.265288854,-1.813092265,5.617922659,5.46177993,4.075999971,2.925156642,1.265764694,1.717929507,0.503432089,-0.272218929,-0.929319339,-0.552864851,-0.12330915,1.493204562,5
11.67257131,5.540625752,9.399452332,6.580487493,1.517744874,2.70333249,-16.27212277,8.882450833,6.477550484,-6.140652877,-3.603801439,3.671127611,-0.8188164,-5.038704696,-1.828856607,7.644517722,8.081827909,7.025602392,4.653506426,4.42594356,0.030403606,-0.43607484,-1.002722696,-2.792875581,-1.722703753,1.704000133,0.472545042,3
2.028048063,5.270669683,5.306003742,0.043007126,2.318909944,-0.75955736,-9.246016053,7.164794498,4.028965284,-4.11125408,-4.777577558,2.715414955,-0.59373585,-1.912569925,-1.668178273,5.559677739,4.95813006,3.563473612,2.723657283,0.768881612,1.998462191,0.324746846,-0.490295461,-0.581555149,-0.647825451,-0.005504105,1.40614577,7
4.887925091,6.003536317,7.296369863,1.912406035,2.013740197,0.508682643,-11.75468856,7.769713971,4.941839528,-4.69581116,-4.416693145,3.427744685,-1.01919766,-3.287208731,-1.263581279,6.386935732,6.232020737,4.90314831,3.641673133,1.72586367,1.587608114,0.156370193,-0.733678719,-1.51383796,-0.798709925,0.657239588,1.210800092,4
2.976976131,5.370732786,5.710925253,1.02800041,2.487831079,-0.643255859,-9.385688279,7.12829176,4.277474356,-4.386981674,-4.340090725,2.796445023,-0.553231309,-2.274334269,-1.344766543,5.327900296,5.560602954,3.902393652,2.606412161,1.003800027,1.896202545,0.144436346,-0.595472159,-1.148178443,-0.564502238,0.362974146,1.454780788,5
4.683888834,5.203556499,6.321271327,1.788871459,1.779739591,0.707792184,-11.21795931,6.996343348,4.012246606,-4.354134727,-4.836770384,2.816451577,-1.256033067,-2.84189395,-1.977925779,5.30646102,6.098261411,4.144898452,3.271699534,1.746117153,0.418408584,1.403151304,-0.643043892,-1.378265067,-0.843340176,-0.889861846,1.532538131,9
4.026878827,5.888308342,7.016951177,1.618929177,2.142206451,0.18873869,-11.52708817,7.834132286,4.951965592,-4.56337813,-4.658777505,3.093247931,-1.06249649,-3.285652704,-1.758989819,6.42962776,5.77148211,4.645716916,3.367709216,1.507511187,1.521608038,0.012830946,-0.805022079,-1.217236449,-0.856134702,0.32815358,1.193597874,7
2.135334575,5.155201647,5.226412863,0.397977718,2.261852712,-0.824872415,-9.051703643,6.988983798,3.679832637,-4.351198102,-4.590404012,2.795416436,-0.382569513,-1.831189935,-1.6573066,5.27634071,5.095709214,3.610479777,2.739076297,0.947912203,2.058481652,0.240186962,-0.769973132,-0.552594953,-0.51105187,0.067223213,1.477748896,5
2.422565014,5.268343598,5.466809337,0.325115752,2.145467486,-0.639213673,-9.313962912,7.079748597,4.15050937,-4.076188599,-4.473369007,2.766193833,-0.542233339,-2.126231485,-1.594265133,5.430593194,5.11434058,3.502342185,2.796515572,0.764756896,1.91586646,0.214006671,-0.481754232,-0.59792844,-0.665063656,0.076322003,1.316377355,5
13.88755455,-14.21281574,13.50953183,-4.890663215,6.256772676,-1.357441084,-1.055166645,3.798146516,-8.429418969,-5.373767322,7.688513132,3.983649041,3.091734999,-3.520993081,0.373325082,-0.991368118,2.279268525,-3.668254636,-1.570068067,-2.832061796,1.421546075,-0.367121381,-0.404766571,4.095089687,1.790098139,-0.926801134,-1.456911664,6
16.11126734,-16.6790917,15.33404038,-4.454921154,6.160020824,-1.199112016,-1.806021985,3.469692546,-9.146554413,-5.563451276,8.286756465,3.974584784,3.058454792,-4.15783141,-0.197331881,-1.603937788,1.988663406,-3.652046982,-1.212492325,-2.290038037,1.816102219,-0.402753153,-0.354802725,4.48114588,2.018346523,-1.568255102,-2.062432871,7
13.24908206,-13.53158903,12.61814549,-4.038132426,5.546009237,-1.220675013,-0.649473114,2.834059768,-8.353212066,-3.913729525,7.197596434,2.493325462,3.352524896,-2.872222698,1.324818078,-0.727981861,1.671223002,-3.169263343,-1.981667445,-2.228473848,1.722828227,-0.2694178,0.55094872,4.024846887,1.913322137,-1.727710806,-2.225253227,7
12.98549465,-14.02663611,13.05608783,-4.974687364,6.195598195,-2.294160185,-1.082736513,3.472594915,-7.713221682,-4.974546974,7.315130322,3.817419033,2.693724821,-3.490761994,-0.461131363,-0.924976989,2.078508305,-3.490564546,-1.454802567,-2.512563824,2.264143717,-0.191815735,-0.272536881,4.144864929,1.936818396,-1.57799941,-1.827321867,4
15.56493793,-15.59799788,14.62591763,-3.852617624,6.782468635,-0.699001044,-1.370616643,3.531545787,-8.830714547,-5.486714959,8.229064866,4.037966195,3.140238592,-4.153347582,0.254698143,-1.742831752,2.005983639,-3.513616496,-1.298326706,-2.335228883,1.751748789,-0.046103456,-0.174654827,3.890329354,1.879414868,-1.544467147,-2.143062942,5
16.07590497,-16.70550725,15.34791418,-4.412650357,6.211426341,-1.225825991,-1.840886838,3.512360284,-9.203268821,-5.495948025,8.208076477,3.90250803,3.057851763,-4.19038701,-0.337865911,-1.552015019,1.925399025,-3.713835147,-1.216857847,-2.349877456,1.776449647,-0.379817331,-0.379832685,4.597586356,1.989713968,-1.746439389,-2.105383285,10
